order_id,order_total,previous_order
7547,919356,279925.0
7548,203165,919356.0
7549,279357,203165.0
7550,257705,279357.0
7551,594630,257705.0
7552,41466,594630.0
7553,909289,41466.0
7554,306056,909289.0
7555,518670,306056.0
7556,115890,518670.0
7557,301051,115890.0
7558,428240,301051.0
7559,79964,428240.0
7560,424758,79964.0
7561,758990,424758.0
7562,277655,758990.0
7563,159744,277655.0
7564,164525,159744.0
7565,511489,164525.0
7566,468113,511489.0
7567,1000056,468113.0
7568,412091,1000056.0
7569,560981,412091.0
7570,908263,560981.0
7571,269235,908263.0
7572,899161,269235.0
7573,678585,899161.0
7574,1026590,678585.0
7575,467870,1026590.0
7576,151722,467870.0
7577,348132,151722.0
7578,84490,348132.0
7579,459162,84490.0
7580,710588,459162.0
7581,168592,710588.0
7582,720795,168592.0
7583,1101502,720795.0
7584,629147,1101502.0
7585,243007,629147.0
7586,480390,243007.0
7587,454092,480390.0
7588,347158,454092.0
7589,240550,347158.0
7590,160668,240550.0
7591,524248,160668.0
7592,587375,524248.0
7593,357806,587375.0
7594,789161,357806.0
7595,442065,789161.0
7596,12744,442065.0
7597,192800,12744.0
7598,1139811,192800.0
7599,357557,1139811.0
7600,91162,357557.0
7601,500122,91162.0
7602,994333,500122.0
7603,219829,994333.0
7604,875453,219829.0
7605,703362,875453.0
7606,115890,703362.0
7607,25842,115890.0
7608,792619,25842.0
7609,179588,792619.0
7610,811820,179588.0
7611,270396,811820.0
7612,371342,270396.0
7613,1343831,371342.0
7614,850694,1343831.0
7615,1202774,850694.0
7616,1066998,1202774.0
7617,393540,1066998.0
7618,466954,393540.0
7619,207327,466954.0
7620,702535,207327.0
7621,585834,702535.0
7622,328169,585834.0
7623,690674,328169.0
7624,322185,690674.0
7625,97682,322185.0
7626,675595,97682.0
7627,623734,675595.0
7628,726877,623734.0
7629,439530,726877.0
7630,98118,439530.0
7631,410003,98118.0
7632,894724,410003.0
7633,425397,894724.0
7634,789019,425397.0
7635,38182,789019.0
7636,484229,38182.0
7637,558587,484229.0
7638,410932,558587.0
7639,269730,410932.0
7640,151949,269730.0
7641,664885,151949.0
7642,387144,664885.0
7643,505615,387144.0
7644,172653,505615.0
7645,206395,172653.0
7646,334183,206395.0
7647,313607,334183.0
7648,561245,313607.0
7649,1081223,561245.0
7650,516922,1081223.0
7651,316962,516922.0
7652,375207,316962.0
7653,245424,375207.0
7654,187660,245424.0
7655,169799,187660.0
7656,577975,169799.0
7657,567757,577975.0
7658,597498,567757.0
7659,488695,597498.0
7660,369391,488695.0
7661,239293,369391.0
7662,111726,239293.0
7663,743812,111726.0
7664,224181,743812.0
7665,796990,224181.0
7666,183150,796990.0
7667,100260,183150.0
7669,69836,100260.0
7670,1061127,69836.0
7671,602804,1061127.0
7672,580699,602804.0
7673,640221,580699.0
7674,270335,640221.0
7675,1015977,270335.0
7676,782242,1015977.0
7677,242624,782242.0
7678,322185,242624.0
7679,727904,322185.0
7680,646666,727904.0
7681,512394,646666.0
7682,536298,512394.0
7683,555183,536298.0
7684,967302,555183.0
7685,163446,967302.0
7686,461098,163446.0
7687,844449,461098.0
7688,346398,844449.0
7689,823965,346398.0
7690,752575,823965.0
7691,796604,752575.0
7692,264275,796604.0
7693,791158,264275.0
7694,689711,791158.0
7695,770432,689711.0
7696,705945,770432.0
7697,482490,705945.0
7698,248737,482490.0
7699,480204,248737.0
7700,579253,480204.0
7701,1050634,579253.0
7702,267461,1050634.0
7703,495167,267461.0
7704,383233,495167.0
7705,773678,383233.0
7706,415227,773678.0
7707,713256,415227.0
7708,875128,713256.0
7709,832109,875128.0
7710,712401,832109.0
7711,200120,712401.0
7712,888656,200120.0
7713,105634,888656.0
7714,319438,105634.0
7715,86737,319438.0
7716,188236,86737.0
7717,318709,188236.0
7718,221823,318709.0
7719,384833,221823.0
7720,965706,384833.0
7721,93100,965706.0
7722,702181,93100.0
7723,94839,702181.0
7724,553653,94839.0
7725,943470,553653.0
7726,397862,943470.0
7727,139606,397862.0
7728,149457,139606.0
7729,839454,149457.0
7730,774241,839454.0
7731,463497,774241.0
7732,321874,463497.0
7733,123424,321874.0
7734,547881,123424.0
7735,757477,547881.0
7736,268177,757477.0
7737,36700,268177.0
7738,748575,36700.0
7739,680759,748575.0
7740,266492,680759.0
7741,622373,266492.0
7742,882982,622373.0
7743,301912,882982.0
7744,152130,301912.0
7745,836993,152130.0
7746,586128,836993.0
7747,846764,586128.0
7748,191826,846764.0
7749,404371,191826.0
7750,581175,404371.0
7751,479123,581175.0
7752,854292,479123.0
7753,106760,854292.0
7754,828054,106760.0
7755,965776,828054.0
7756,536861,965776.0
7757,545551,536861.0
7758,492405,545551.0
7759,536251,492405.0
7760,350928,536251.0
7761,736828,350928.0
7762,121358,736828.0
7763,123042,121358.0
7764,398595,123042.0
7765,406123,398595.0
7766,134630,406123.0
7767,113962,134630.0
7768,369900,113962.0
7769,90998,369900.0
7770,262857,90998.0
7771,227245,262857.0
7772,571941,227245.0
7773,106756,571941.0
7774,452435,106756.0
7775,753397,452435.0
7776,52268,753397.0
7777,924076,52268.0
7778,626279,924076.0
7779,553122,626279.0
7780,771970,553122.0
7781,757420,771970.0
7782,555198,757420.0
7783,193349,555198.0
7784,605106,193349.0
7785,641275,605106.0
7786,107748,641275.0
7787,186187,107748.0
7788,111786,186187.0
7789,38697,111786.0
7790,498613,38697.0
7791,943944,498613.0
7792,97682,943944.0
7793,915095,97682.0
7794,33796,915095.0
7795,319846,33796.0
7796,369460,319846.0
7797,778746,369460.0
7798,185530,778746.0
7799,605195,185530.0
7800,38084,605195.0
7801,325604,38084.0
7802,363053,325604.0
7803,528781,363053.0
7804,154520,528781.0
7805,302309,154520.0
7806,483431,302309.0
7807,210542,483431.0
7808,121601,210542.0
7809,383820,121601.0
7810,728943,383820.0
7811,753224,728943.0
7812,221358,753224.0
7813,600977,221358.0
7814,202319,600977.0
7815,165265,202319.0
7816,506408,165265.0
7817,373856,506408.0
7818,864475,373856.0
7819,510598,864475.0
7820,213073,510598.0
7821,136868,213073.0
7822,249095,136868.0
7823,425009,249095.0
7824,76444,425009.0
7825,264639,76444.0
7826,544913,264639.0
7827,596315,544913.0
7828,52829,596315.0
7829,334784,52829.0
7830,115765,334784.0
7831,552200,115765.0
7832,450771,552200.0
7833,745953,450771.0
7834,573616,745953.0
7835,37995,573616.0
7836,42572,37995.0
7837,33796,42572.0
7838,551999,33796.0
7839,583287,551999.0
7840,269283,583287.0
7841,1012942,269283.0
7842,39782,1012942.0
7843,495970,39782.0
7844,795544,495970.0
7845,584201,795544.0
7846,7358,584201.0
7847,606142,7358.0
7848,566001,606142.0
7849,892107,566001.0
7850,124204,892107.0
7851,367758,124204.0
7852,506285,367758.0
7853,526272,506285.0
7854,415784,526272.0
7855,453250,415784.0
7856,680640,453250.0
7857,211890,680640.0
7858,527936,211890.0
7859,724832,527936.0
7860,890493,724832.0
7861,728364,890493.0
7862,643769,728364.0
7863,827415,643769.0
7864,328892,827415.0
7865,166586,328892.0
7866,736671,166586.0
7867,192568,736671.0
7868,1022280,192568.0
7869,469682,1022280.0
7870,271555,469682.0
7871,169555,271555.0
7872,134152,169555.0
7873,92850,134152.0
7874,865257,92850.0
7875,549438,865257.0
7876,172773,549438.0
7877,547325,172773.0
7878,334564,547325.0
7879,55406,334564.0
7880,292793,55406.0
7881,445468,292793.0
7882,660707,445468.0
7883,528525,660707.0
7884,1069483,528525.0
7885,272789,1069483.0
7886,625447,272789.0
7887,425365,625447.0
7888,745428,425365.0
7889,707204,745428.0
7890,75906,707204.0
7891,456363,75906.0
7892,552778,456363.0
7893,862340,552778.0
7894,87951,862340.0
7895,662028,87951.0
7896,743806,662028.0
7897,425481,743806.0
7898,425236,425481.0
7899,749390,425236.0
7900,151917,749390.0
7901,578551,151917.0
7902,631555,578551.0
7903,416655,631555.0
7904,55860,416655.0
7905,547437,55860.0
7906,700979,547437.0
7907,424500,700979.0
7908,490862,424500.0
7909,331678,490862.0
7910,758521,331678.0
7911,461048,758521.0
7912,224084,461048.0
7913,364084,224084.0
7914,627305,364084.0
7915,435695,627305.0
7916,100020,435695.0
7917,731101,100020.0
7918,291070,731101.0
7919,643164,291070.0
7920,19091,643164.0
7921,13554,19091.0
7922,1435909,13554.0
7923,429186,1435909.0
7924,71832,429186.0
7925,636886,71832.0
7926,1092146,636886.0
7927,393461,1092146.0
7928,578697,393461.0
7929,777378,578697.0
7930,126246,777378.0
7931,517973,126246.0
7932,690632,517973.0
7933,499235,690632.0
7934,377017,499235.0
7935,335223,377017.0
7936,430820,335223.0
7937,279282,430820.0
7938,176132,279282.0
7939,159627,176132.0
7940,58298,159627.0
7941,38630,58298.0
7942,868777,38630.0
7943,799779,868777.0
7944,815612,799779.0
7945,771531,815612.0
7946,287558,771531.0
7948,821665,287558.0
7949,40265,821665.0
7950,519241,40265.0
7951,51431,519241.0
7952,560198,51431.0
7953,204844,560198.0
7954,295773,204844.0
7955,819542,295773.0
7956,1022782,819542.0
7957,472176,1022782.0
7958,333202,472176.0
7959,398585,333202.0
7960,367945,398585.0
7961,229222,367945.0
7962,752290,229222.0
7963,811563,752290.0
7964,357842,811563.0
7965,321532,357842.0
7966,815293,321532.0
7967,403979,815293.0
7968,716515,403979.0
7969,247005,716515.0
7970,849311,247005.0
7971,762897,849311.0
7972,446313,762897.0
7973,134512,446313.0
7974,169077,134512.0
7975,13554,169077.0
7976,549478,13554.0
7977,852520,549478.0
7978,427002,852520.0
7979,367270,427002.0
7981,519034,367270.0
7982,397229,519034.0
7983,131928,397229.0
7984,619252,131928.0
7985,456157,619252.0
7986,761235,456157.0
7987,692234,761235.0
7988,394781,692234.0
7989,727642,394781.0
7990,95466,727642.0
7991,67770,95466.0
7992,133445,67770.0
7993,50707,133445.0
7994,101206,50707.0
7995,136405,101206.0
7996,472326,136405.0
7997,45561,472326.0
7998,247959,45561.0
7999,202296,247959.0
8000,545038,202296.0
8001,595305,545038.0
8002,476809,595305.0
8003,677558,476809.0
8004,1169247,677558.0
8005,41742,1169247.0
8006,175210,41742.0
8007,297649,175210.0
8008,1154081,297649.0
8009,273524,1154081.0
8010,425352,273524.0
8011,239157,425352.0
8012,444315,239157.0
8013,579225,444315.0
8014,484073,579225.0
8015,552445,484073.0
8016,791363,552445.0
8017,120492,791363.0
8018,597290,120492.0
8019,698510,597290.0
8020,917879,698510.0
8021,521191,917879.0
8022,523891,521191.0
8023,313175,523891.0
8024,439755,313175.0
8025,34743,439755.0
8026,820927,34743.0
8027,458762,820927.0
8028,628666,458762.0
8029,215228,628666.0
8030,211890,215228.0
8031,260560,211890.0
8032,503756,260560.0
8033,183412,503756.0
8034,24159,183412.0
8035,796910,24159.0
8036,292899,796910.0
8037,588822,292899.0
8038,254435,588822.0
8039,615776,254435.0
8040,366821,615776.0
8041,163278,366821.0
8042,417130,163278.0
8043,652706,417130.0
8044,242781,652706.0
8045,460605,242781.0
8046,506195,460605.0
8047,337755,506195.0
8048,350660,337755.0
8049,753723,350660.0
8050,701349,753723.0
8051,419751,701349.0
8052,659293,419751.0
8053,468358,659293.0
8054,611643,468358.0
8055,938185,611643.0
8056,420221,938185.0
8057,29232,420221.0
8058,1125896,29232.0
8059,512180,1125896.0
8060,330029,512180.0
8061,807756,330029.0
8062,113179,807756.0
8063,45561,113179.0
8064,720841,45561.0
8065,309842,720841.0
8066,295340,309842.0
8067,717300,295340.0
8068,84164,717300.0
8069,992298,84164.0
8070,152010,992298.0
8071,838661,152010.0
8072,93669,838661.0
8073,337353,93669.0
8074,203176,337353.0
8075,490043,203176.0
8076,27896,490043.0
8077,281672,27896.0
8078,880300,281672.0
8079,94335,880300.0
8081,431390,94335.0
8082,159641,431390.0
8083,432654,159641.0
8084,487619,432654.0
8085,451521,487619.0
8086,591728,451521.0
8087,322487,591728.0
8088,284900,322487.0
8089,642947,284900.0
8090,549074,642947.0
8091,571868,549074.0
8092,14470,571868.0
8093,681441,14470.0
8094,729777,681441.0
8095,408015,729777.0
8096,509413,408015.0
8097,420717,509413.0
8098,273240,420717.0
8099,286927,273240.0
8100,538974,286927.0
8101,630779,538974.0
8102,72764,630779.0
8103,153287,72764.0
8104,210602,153287.0
8105,306335,210602.0
8106,419134,306335.0
8107,342455,419134.0
8108,478611,342455.0
8109,156696,478611.0
8110,317174,156696.0
8111,231253,317174.0
8112,605414,231253.0
8113,354404,605414.0
8114,4786,354404.0
8115,717286,4786.0
8116,572125,717286.0
8117,459930,572125.0
8118,363073,459930.0
8119,411494,363073.0
8120,635967,411494.0
8121,49507,635967.0
8122,187660,49507.0
8123,905378,187660.0
8124,73038,905378.0
8125,725623,73038.0
8126,223572,725623.0
8127,50047,223572.0
8128,714943,50047.0
8129,62613,714943.0
8130,160530,62613.0
8131,246192,160530.0
8132,298770,246192.0
8133,67256,298770.0
8134,398443,67256.0
8135,110283,398443.0
8136,674514,110283.0
8137,241002,674514.0
8138,507480,241002.0
8139,752208,507480.0
8140,673558,752208.0
8141,101651,673558.0
8142,145421,101651.0
8143,23217,145421.0
8144,721775,23217.0
8145,251091,721775.0
8146,327808,251091.0
8147,293933,327808.0
8148,1010198,293933.0
8149,280749,1010198.0
8150,301755,280749.0
8151,765120,301755.0
8152,206589,765120.0
8153,390687,206589.0
8154,101733,390687.0
8155,351972,101733.0
8156,267072,351972.0
8157,354928,267072.0
8158,894274,354928.0
8159,336392,894274.0
8160,252870,336392.0
8161,327580,252870.0
8162,70789,327580.0
8163,179784,70789.0
8164,366060,179784.0
8165,384013,366060.0
8166,553230,384013.0
8167,457405,553230.0
8168,268530,457405.0
8169,206862,268530.0
8170,1032943,206862.0
8171,309843,1032943.0
8172,693646,309843.0
8173,760280,693646.0
8174,517230,760280.0
8175,429913,517230.0
8176,449607,429913.0
8178,606216,449607.0
8179,1036177,606216.0
8180,85556,1036177.0
8181,853723,85556.0
8182,777639,853723.0
8183,504202,777639.0
8184,174590,504202.0
8185,57551,174590.0
8186,967356,57551.0
8187,361342,967356.0
8188,689915,361342.0
8189,790385,689915.0
8190,252222,790385.0
8191,382254,252222.0
8192,320984,382254.0
8193,715199,320984.0
8194,40828,715199.0
8195,621042,40828.0
8196,75935,621042.0
8197,282773,75935.0
8198,1069877,282773.0
8199,672586,1069877.0
8200,678925,672586.0
8201,220491,678925.0
8202,1026455,220491.0
8203,38695,1026455.0
8204,327823,38695.0
8205,94335,327823.0
8206,82558,94335.0
8207,775225,82558.0
8208,536173,775225.0
8209,75909,536173.0
8210,214546,75909.0
8211,876373,214546.0
8212,426636,876373.0
8213,367749,426636.0
8214,292194,367749.0
8215,301983,292194.0
8216,104608,301983.0
8217,1141367,104608.0
8218,1266349,1141367.0
8219,707752,1266349.0
8220,490532,707752.0
8221,336783,490532.0
8222,80579,336783.0
8223,150141,80579.0
8224,125325,150141.0
8225,150053,125325.0
8226,90072,150053.0
8227,383166,90072.0
8228,281007,383166.0
8229,624235,281007.0
8230,343289,624235.0
8231,430821,343289.0
8232,871120,430821.0
8233,454941,871120.0
8234,778522,454941.0
8235,58214,778522.0
8236,677262,58214.0
8237,458675,677262.0
8238,423302,458675.0
8239,359720,423302.0
8240,303948,359720.0
8241,122116,303948.0
8242,485918,122116.0
8243,614337,485918.0
8244,289588,614337.0
8245,281980,289588.0
8246,777329,281980.0
8247,634009,777329.0
8248,579787,634009.0
8249,897958,579787.0
8250,524863,897958.0
8251,245073,524863.0
8252,253395,245073.0
8253,612719,253395.0
8254,101728,612719.0
8255,788414,101728.0
8256,457259,788414.0
8257,459927,457259.0
8258,189218,459927.0
8259,164582,189218.0
8260,208336,164582.0
8261,305776,208336.0
8262,166662,305776.0
8263,429658,166662.0
8264,503580,429658.0
8265,574416,503580.0
8266,159432,574416.0
8267,514780,159432.0
8268,480602,514780.0
8269,1076292,480602.0
8270,413265,1076292.0
8271,361948,413265.0
8272,49654,361948.0
8273,738977,49654.0
8274,516715,738977.0
8275,692728,516715.0
8276,356664,692728.0
8277,249988,356664.0
8278,378528,249988.0
8279,184415,378528.0
8280,375640,184415.0
8281,748919,375640.0
8282,294744,748919.0
8283,615795,294744.0
8284,237076,615795.0
8285,567915,237076.0
8286,329820,567915.0
8287,536187,329820.0
8288,358589,536187.0
8289,210410,358589.0
8290,50641,210410.0
8291,577604,50641.0
8292,521395,577604.0
8293,1269587,521395.0
8294,481434,1269587.0
8295,200703,481434.0
8296,835482,200703.0
8297,501406,835482.0
8298,38224,501406.0
8299,525159,38224.0
8300,383466,525159.0
8301,593191,383466.0
8302,482645,593191.0
8303,285668,482645.0
8304,223452,285668.0
8305,334645,223452.0
8306,65412,334645.0
8307,98780,65412.0
8308,484528,98780.0
8309,144936,484528.0
8310,272058,144936.0
8311,468345,272058.0
8312,941696,468345.0
8313,467880,941696.0
8314,176946,467880.0
8315,102400,176946.0
8316,187338,102400.0
8317,395151,187338.0
8318,451850,395151.0
8319,99308,451850.0
8320,184981,99308.0
8321,516457,184981.0
8322,273316,516457.0
8323,189779,273316.0
8324,837109,189779.0
8325,222770,837109.0
8326,396402,222770.0
8327,540909,396402.0
8328,1274294,540909.0
8329,260211,1274294.0
8330,745648,260211.0
8331,403014,745648.0
8332,77896,403014.0
8333,1064191,77896.0
8334,331228,1064191.0
8335,392252,331228.0
8336,138456,392252.0
8337,174894,138456.0
8338,146918,174894.0
8339,1173633,146918.0
8340,306056,1173633.0
8341,417748,306056.0
8342,621972,417748.0
8343,55792,621972.0
8344,477810,55792.0
8345,322602,477810.0
8346,273464,322602.0
8347,511747,273464.0
8348,931301,511747.0
8349,638314,931301.0
8350,73260,638314.0
8351,330166,73260.0
8352,401670,330166.0
8353,494868,401670.0
8354,225712,494868.0
8355,526131,225712.0
8356,354556,526131.0
8357,77260,354556.0
8358,714356,77260.0
8359,501736,714356.0
8360,171915,501736.0
8361,396103,171915.0
8362,367945,396103.0
8363,30956,367945.0
8364,376472,30956.0
8365,830057,376472.0
8366,292155,830057.0
8367,41286,292155.0
8368,583638,41286.0
8369,484096,583638.0
8370,512126,484096.0
8371,848657,512126.0
8372,299352,848657.0
8373,239991,299352.0
8374,39174,239991.0
8375,672144,39174.0
8376,489428,672144.0
8377,171112,489428.0
8378,242525,171112.0
8379,56021,242525.0
8380,1164521,56021.0
8381,362905,1164521.0
8382,405525,362905.0
8383,442233,405525.0
8384,270569,442233.0
8385,301024,270569.0
8386,486624,301024.0
8387,402099,486624.0
8388,812776,402099.0
8389,371060,812776.0
8390,119324,371060.0
8391,694749,119324.0
8392,292906,694749.0
8393,224720,292906.0
8394,668196,224720.0
8395,33796,668196.0
8396,939492,33796.0
8397,284756,939492.0
8398,104399,284756.0
8399,781393,104399.0
8400,55288,781393.0
8401,178940,55288.0
8402,549918,178940.0
8403,257976,549918.0
8404,822076,257976.0
8405,382290,822076.0
8406,833539,382290.0
8407,129065,833539.0
8408,911439,129065.0
8409,402750,911439.0
8410,571281,402750.0
8411,1135566,571281.0
8412,973749,1135566.0
8413,488861,973749.0
8414,561730,488861.0
8415,215388,561730.0
8416,94141,215388.0
8417,180135,94141.0
8418,1086572,180135.0
8419,225489,1086572.0
8420,137451,225489.0
8421,716439,137451.0
8422,782363,716439.0
8423,539428,782363.0
8424,208644,539428.0
8425,349925,208644.0
8426,597423,349925.0
8427,355879,597423.0
8428,480552,355879.0
8429,632393,480552.0
8430,33911,632393.0
8431,39174,33911.0
8432,647678,39174.0
8433,403683,647678.0
8434,908472,403683.0
8435,520723,908472.0
8436,840339,520723.0
8437,388493,840339.0
8438,379541,388493.0
8439,977523,379541.0
8440,370144,977523.0
8441,414467,370144.0
8442,41466,414467.0
8443,742616,41466.0
8444,192824,742616.0
8445,408267,192824.0
8446,9558,408267.0
8447,551334,9558.0
8448,650899,551334.0
8449,600606,650899.0
8450,257155,600606.0
8451,386233,257155.0
8452,586113,386233.0
8453,679997,586113.0
8454,363718,679997.0
8455,100020,363718.0
8456,202225,100020.0
8457,344079,202225.0
8458,375415,344079.0
8459,64491,375415.0
8460,459078,64491.0
8461,151756,459078.0
8462,123087,151756.0
8463,271461,123087.0
8464,305447,271461.0
8465,435385,305447.0
8466,456074,435385.0
8467,70418,456074.0
8468,111726,70418.0
8469,301183,111726.0
8470,32700,301183.0
8471,360770,32700.0
8472,286040,360770.0
8473,58214,286040.0
8474,562995,58214.0
8475,80067,562995.0
8476,710835,80067.0
8477,306056,710835.0
8478,609270,306056.0
8479,57764,609270.0
8480,425825,57764.0
8481,948745,425825.0
8482,7358,948745.0
8483,654652,7358.0
8484,447594,654652.0
8485,434457,447594.0
8486,268893,434457.0
8487,702966,268893.0
8488,230520,702966.0
8489,229101,230520.0
8490,42778,229101.0
8491,425347,42778.0
8492,196126,425347.0
8493,489196,196126.0
8494,738968,489196.0
8495,562957,738968.0
8496,43410,562957.0
8497,519822,43410.0
8498,6325,519822.0
8499,124311,6325.0
8500,356993,124311.0
8501,907717,356993.0
8502,108622,907717.0
8503,116954,108622.0
8504,128210,116954.0
8505,555738,128210.0
8506,214824,555738.0
8507,360819,214824.0
8508,42778,360819.0
8509,66778,42778.0
8510,354342,66778.0
8511,561024,354342.0
8512,285505,561024.0
8513,228635,285505.0
8514,598877,228635.0
8515,341353,598877.0
8516,533583,341353.0
8517,303514,533583.0
8518,19144,303514.0
8519,247798,19144.0
8520,854415,247798.0
8521,213017,854415.0
8522,719750,213017.0
8523,702596,719750.0
8524,104754,702596.0
8525,110140,104754.0
8526,159809,110140.0
8527,502381,159809.0
8528,138515,502381.0
8529,159438,138515.0
8530,134512,159438.0
8531,871733,134512.0
8532,262208,871733.0
8533,881808,262208.0
8534,777290,881808.0
8535,120484,777290.0
8536,28563,120484.0
8537,987926,28563.0
8538,965001,987926.0
8539,271399,965001.0
8540,452435,271399.0
8541,348702,452435.0
8542,301268,348702.0
8543,285742,301268.0
8544,713851,285742.0
8545,147882,713851.0
8546,136226,147882.0
8547,876762,136226.0
8548,110812,876762.0
8549,229332,110812.0
8550,514614,229332.0
8551,189423,514614.0
8552,608558,189423.0
8553,149457,608558.0
8554,262857,149457.0
8555,126254,262857.0
8556,511906,126254.0
8557,71517,511906.0
8558,668450,71517.0
8559,607552,668450.0
8560,235520,607552.0
8561,484786,235520.0
8562,150094,484786.0
8563,838340,150094.0
8564,908092,838340.0
8565,99057,908092.0
8566,49810,99057.0
8567,279465,49810.0
8568,453075,279465.0
8569,134152,453075.0
8570,1048728,134152.0
8571,850033,1048728.0
8572,199276,850033.0
8573,604978,199276.0
8574,304775,604978.0
8575,82572,304775.0
8576,755924,82572.0
8577,586144,755924.0
8578,633326,586144.0
8579,1302458,633326.0
8580,424380,1302458.0
8581,612904,424380.0
8582,95184,612904.0
8583,249944,95184.0
8584,262088,249944.0
8585,196155,262088.0
8586,512460,196155.0
8587,475920,512460.0
8588,869638,475920.0
8589,481484,869638.0
8590,226992,481484.0
8591,68424,226992.0
8592,465574,68424.0
8593,548720,465574.0
8594,270253,548720.0
8595,165905,270253.0
8596,19078,165905.0
8597,53378,19078.0
8598,56428,53378.0
8599,547319,56428.0
8600,611824,547319.0
8601,138972,611824.0
8602,220073,138972.0
8603,718387,220073.0
8604,577557,718387.0
8605,676150,577557.0
8606,639614,676150.0
8607,120175,639614.0
8608,40786,120175.0
8609,476455,40786.0
8610,95390,476455.0
8611,1185581,95390.0
8612,464250,1185581.0
8613,415204,464250.0
8614,381241,415204.0
8615,463641,381241.0
8616,105658,463641.0
8617,739472,105658.0
8618,740346,739472.0
8619,947978,740346.0
8620,170393,947978.0
8621,591140,170393.0
8622,782680,591140.0
8623,539072,782680.0
8624,1443307,539072.0
8625,852867,1443307.0
8626,800381,852867.0
8627,964212,800381.0
8628,350299,964212.0
8629,272586,350299.0
8630,408085,272586.0
8631,359270,408085.0
8632,384674,359270.0
8633,687198,384674.0
8634,485358,687198.0
8635,25842,485358.0
8636,605618,25842.0
8637,599754,605618.0
8638,144759,599754.0
8639,12972,144759.0
8640,111756,12972.0
8641,590833,111756.0
8642,496197,590833.0
8643,465458,496197.0
8644,160530,465458.0
8645,380736,160530.0
8646,188416,380736.0
8647,838623,188416.0
8648,474725,838623.0
8649,680562,474725.0
8650,190932,680562.0
8651,1022160,190932.0
8652,256055,1022160.0
8653,571434,256055.0
8654,264145,571434.0
8655,729128,264145.0
8656,249984,729128.0
8657,791845,249984.0
8658,285512,791845.0
8659,448775,285512.0
8660,370697,448775.0
8661,299222,370697.0
8662,871915,299222.0
8663,245101,871915.0
8664,571578,245101.0
8665,38182,571578.0
8666,541718,38182.0
8667,387937,541718.0
8668,308741,387937.0
8669,480525,308741.0
8670,1005681,480525.0
8671,284482,1005681.0
8672,61242,284482.0
8673,484413,61242.0
8674,131104,484413.0
8675,97586,131104.0
8676,878171,97586.0
8677,146520,878171.0
8678,329820,146520.0
8679,38620,329820.0
8680,757533,38620.0
8681,173864,757533.0
8682,333044,173864.0
8683,989509,333044.0
8684,449539,989509.0
8685,572413,449539.0
8686,525583,572413.0
8687,702981,525583.0
8688,453358,702981.0
8689,863989,453358.0
8690,34203,863989.0
8691,284100,34203.0
8692,556109,284100.0
8693,476890,556109.0
8694,554619,476890.0
8695,856410,554619.0
8696,300391,856410.0
8697,45561,300391.0
8698,435794,45561.0
8699,445441,435794.0
8700,868736,445441.0
8701,144618,868736.0
8702,189177,144618.0
8703,823136,189177.0
8704,663070,823136.0
8705,669742,663070.0
8706,608915,669742.0
8707,569863,608915.0
8708,282433,569863.0
8709,912454,282433.0
8710,294587,912454.0
8711,49819,294587.0
8712,413265,49819.0
8714,92850,413265.0
8715,372910,92850.0
8716,436118,372910.0
8717,15187,436118.0
8718,675241,15187.0
8719,41466,675241.0
8720,471128,41466.0
8721,395279,471128.0
8722,835473,395279.0
8723,333827,835473.0
8724,47230,333827.0
8725,993060,47230.0
8726,916080,993060.0
8727,649912,916080.0
8728,744606,649912.0
8729,746094,744606.0
8730,308032,746094.0
8731,38630,308032.0
8732,475920,38630.0
8733,906974,475920.0
8734,493089,906974.0
8735,390313,493089.0
8736,680734,390313.0
8737,503026,680734.0
8738,826523,503026.0
8739,746992,826523.0
8740,321731,746992.0
8741,1669910,321731.0
8742,177326,1669910.0
8743,909539,177326.0
8744,294731,909539.0
8745,435715,294731.0
8746,793019,435715.0
8747,754179,793019.0
8748,492398,754179.0
8749,705355,492398.0
8750,916667,705355.0
8751,130905,916667.0
8752,768690,130905.0
8753,108622,768690.0
8754,378140,108622.0
8755,449707,378140.0
8756,234900,449707.0
8757,499493,234900.0
8758,917920,499493.0
8759,41844,917920.0
8760,857528,41844.0
8761,398323,857528.0
8762,926160,398323.0
8763,29232,926160.0
8764,649981,29232.0
8765,724629,649981.0
8766,415737,724629.0
8767,319528,415737.0
8768,844969,319528.0
8769,643528,844969.0
8770,395197,643528.0
8771,451652,395197.0
8772,537591,451652.0
8773,586318,537591.0
8774,800994,586318.0
8775,50130,800994.0
8776,401382,50130.0
8777,633477,401382.0
8778,445639,633477.0
8780,625291,445639.0
8781,298482,625291.0
8782,317512,298482.0
8783,139276,317512.0
8784,550972,139276.0
8785,682292,550972.0
8786,1256124,682292.0
8787,1025216,1256124.0
8788,202568,1025216.0
8789,178567,202568.0
8790,48312,178567.0
8791,260850,48312.0
8792,42378,260850.0
8793,123837,42378.0
8794,497705,123837.0
8795,334766,497705.0
8796,412760,334766.0
8797,61291,412760.0
8798,1175883,61291.0
8799,520553,1175883.0
8800,12900,520553.0
8801,708766,12900.0
8802,470913,708766.0
8803,522535,470913.0
8804,954159,522535.0
8805,412073,954159.0
8806,220165,412073.0
8807,692822,220165.0
8808,361948,692822.0
8809,246224,361948.0
8810,721524,246224.0
8811,557717,721524.0
8812,641958,557717.0
8813,564655,641958.0
8814,273074,564655.0
8815,429404,273074.0
8816,292359,429404.0
