order_id,order_total,next_order
7548,203165,279357.0
7549,279357,257705.0
7550,257705,594630.0
7551,594630,41466.0
7552,41466,909289.0
7553,909289,306056.0
7554,306056,518670.0
7555,518670,115890.0
7556,115890,301051.0
7557,301051,428240.0
7558,428240,79964.0
7559,79964,424758.0
7560,424758,758990.0
7561,758990,277655.0
7562,277655,159744.0
7563,159744,164525.0
7564,164525,511489.0
7565,511489,468113.0
7566,468113,1000056.0
7567,1000056,412091.0
7568,412091,560981.0
7569,560981,908263.0
7570,908263,269235.0
7571,269235,899161.0
7572,899161,678585.0
7573,678585,1026590.0
7574,1026590,467870.0
7575,467870,151722.0
7576,151722,348132.0
7577,348132,84490.0
7578,84490,459162.0
7579,459162,710588.0
7580,710588,168592.0
7581,168592,720795.0
7582,720795,1101502.0
7583,1101502,629147.0
7584,629147,243007.0
7585,243007,480390.0
7586,480390,454092.0
7587,454092,347158.0
7588,347158,240550.0
7589,240550,160668.0
7590,160668,524248.0
7591,524248,587375.0
7592,587375,357806.0
7593,357806,789161.0
7594,789161,442065.0
7595,442065,12744.0
7596,12744,192800.0
7597,192800,1139811.0
7598,1139811,357557.0
7599,357557,91162.0
7600,91162,500122.0
7601,500122,994333.0
7602,994333,219829.0
7603,219829,875453.0
7604,875453,703362.0
7605,703362,115890.0
7606,115890,25842.0
7607,25842,792619.0
7608,792619,179588.0
7609,179588,811820.0
7610,811820,270396.0
7611,270396,371342.0
7612,371342,1343831.0
7613,1343831,850694.0
7614,850694,1202774.0
7615,1202774,1066998.0
7616,1066998,393540.0
7617,393540,466954.0
7618,466954,207327.0
7619,207327,702535.0
7620,702535,585834.0
7621,585834,328169.0
7622,328169,690674.0
7623,690674,322185.0
7624,322185,97682.0
7625,97682,675595.0
7626,675595,623734.0
7627,623734,726877.0
7628,726877,439530.0
7629,439530,98118.0
7630,98118,410003.0
7631,410003,894724.0
7632,894724,425397.0
7633,425397,789019.0
7634,789019,38182.0
7635,38182,484229.0
7636,484229,558587.0
7637,558587,410932.0
7638,410932,269730.0
7639,269730,151949.0
7640,151949,664885.0
7641,664885,387144.0
7642,387144,505615.0
7643,505615,172653.0
7644,172653,206395.0
7645,206395,334183.0
7646,334183,313607.0
7647,313607,561245.0
7648,561245,1081223.0
7649,1081223,516922.0
7650,516922,316962.0
7651,316962,375207.0
7652,375207,245424.0
7653,245424,187660.0
7654,187660,169799.0
7655,169799,577975.0
7656,577975,567757.0
7657,567757,597498.0
7658,597498,488695.0
7659,488695,369391.0
7660,369391,239293.0
7661,239293,111726.0
7662,111726,743812.0
7663,743812,224181.0
7664,224181,796990.0
7665,796990,183150.0
7666,183150,100260.0
7667,100260,69836.0
7669,69836,1061127.0
7670,1061127,602804.0
7671,602804,580699.0
7672,580699,640221.0
7673,640221,270335.0
7674,270335,1015977.0
7675,1015977,782242.0
7676,782242,242624.0
7677,242624,322185.0
7678,322185,727904.0
7679,727904,646666.0
7680,646666,512394.0
7681,512394,536298.0
7682,536298,555183.0
7683,555183,967302.0
7684,967302,163446.0
7685,163446,461098.0
7686,461098,844449.0
7687,844449,346398.0
7688,346398,823965.0
7689,823965,752575.0
7690,752575,796604.0
7691,796604,264275.0
7692,264275,791158.0
7693,791158,689711.0
7694,689711,770432.0
7695,770432,705945.0
7696,705945,482490.0
7697,482490,248737.0
7698,248737,480204.0
7699,480204,579253.0
7700,579253,1050634.0
7701,1050634,267461.0
7702,267461,495167.0
7703,495167,383233.0
7704,383233,773678.0
7705,773678,415227.0
7706,415227,713256.0
7707,713256,875128.0
7708,875128,832109.0
7709,832109,712401.0
7710,712401,200120.0
7711,200120,888656.0
7712,888656,105634.0
7713,105634,319438.0
7714,319438,86737.0
7715,86737,188236.0
7716,188236,318709.0
7717,318709,221823.0
7718,221823,384833.0
7719,384833,965706.0
7720,965706,93100.0
7721,93100,702181.0
7722,702181,94839.0
7723,94839,553653.0
7724,553653,943470.0
7725,943470,397862.0
7726,397862,139606.0
7727,139606,149457.0
7728,149457,839454.0
7729,839454,774241.0
7730,774241,463497.0
7731,463497,321874.0
7732,321874,123424.0
7733,123424,547881.0
7734,547881,757477.0
7735,757477,268177.0
7736,268177,36700.0
7737,36700,748575.0
7738,748575,680759.0
7739,680759,266492.0
7740,266492,622373.0
7741,622373,882982.0
7742,882982,301912.0
7743,301912,152130.0
7744,152130,836993.0
7745,836993,586128.0
7746,586128,846764.0
7747,846764,191826.0
7748,191826,404371.0
7749,404371,581175.0
7750,581175,479123.0
7751,479123,854292.0
7752,854292,106760.0
7753,106760,828054.0
7754,828054,965776.0
7755,965776,536861.0
7756,536861,545551.0
7757,545551,492405.0
7758,492405,536251.0
7759,536251,350928.0
7760,350928,736828.0
7761,736828,121358.0
7762,121358,123042.0
7763,123042,398595.0
7764,398595,406123.0
7765,406123,134630.0
7766,134630,113962.0
7767,113962,369900.0
7768,369900,90998.0
7769,90998,262857.0
7770,262857,227245.0
7771,227245,571941.0
7772,571941,106756.0
7773,106756,452435.0
7774,452435,753397.0
7775,753397,52268.0
7776,52268,924076.0
7777,924076,626279.0
7778,626279,553122.0
7779,553122,771970.0
7780,771970,757420.0
7781,757420,555198.0
7782,555198,193349.0
7783,193349,605106.0
7784,605106,641275.0
7785,641275,107748.0
7786,107748,186187.0
7787,186187,111786.0
7788,111786,38697.0
7789,38697,498613.0
7790,498613,943944.0
7791,943944,97682.0
7792,97682,915095.0
7793,915095,33796.0
7794,33796,319846.0
7795,319846,369460.0
7796,369460,778746.0
7797,778746,185530.0
7798,185530,605195.0
7799,605195,38084.0
7800,38084,325604.0
7801,325604,363053.0
7802,363053,528781.0
7803,528781,154520.0
7804,154520,302309.0
7805,302309,483431.0
7806,483431,210542.0
7807,210542,121601.0
7808,121601,383820.0
7809,383820,728943.0
7810,728943,753224.0
7811,753224,221358.0
7812,221358,600977.0
7813,600977,202319.0
7814,202319,165265.0
7815,165265,506408.0
7816,506408,373856.0
7817,373856,864475.0
7818,864475,510598.0
7819,510598,213073.0
7820,213073,136868.0
7821,136868,249095.0
7822,249095,425009.0
7823,425009,76444.0
7824,76444,264639.0
7825,264639,544913.0
7826,544913,596315.0
7827,596315,52829.0
7828,52829,334784.0
7829,334784,115765.0
7830,115765,552200.0
7831,552200,450771.0
7832,450771,745953.0
7833,745953,573616.0
7834,573616,37995.0
7835,37995,42572.0
7836,42572,33796.0
7837,33796,551999.0
7838,551999,583287.0
7839,583287,269283.0
7840,269283,1012942.0
7841,1012942,39782.0
7842,39782,495970.0
7843,495970,795544.0
7844,795544,584201.0
7845,584201,7358.0
7846,7358,606142.0
7847,606142,566001.0
7848,566001,892107.0
7849,892107,124204.0
7850,124204,367758.0
7851,367758,506285.0
7852,506285,526272.0
7853,526272,415784.0
7854,415784,453250.0
7855,453250,680640.0
7856,680640,211890.0
7857,211890,527936.0
7858,527936,724832.0
7859,724832,890493.0
7860,890493,728364.0
7861,728364,643769.0
7862,643769,827415.0
7863,827415,328892.0
7864,328892,166586.0
7865,166586,736671.0
7866,736671,192568.0
7867,192568,1022280.0
7868,1022280,469682.0
7869,469682,271555.0
7870,271555,169555.0
7871,169555,134152.0
7872,134152,92850.0
7873,92850,865257.0
7874,865257,549438.0
7875,549438,172773.0
7876,172773,547325.0
7877,547325,334564.0
7878,334564,55406.0
7879,55406,292793.0
7880,292793,445468.0
7881,445468,660707.0
7882,660707,528525.0
7883,528525,1069483.0
7884,1069483,272789.0
7885,272789,625447.0
7886,625447,425365.0
7887,425365,745428.0
7888,745428,707204.0
7889,707204,75906.0
7890,75906,456363.0
7891,456363,552778.0
7892,552778,862340.0
7893,862340,87951.0
7894,87951,662028.0
7895,662028,743806.0
7896,743806,425481.0
7897,425481,425236.0
7898,425236,749390.0
7899,749390,151917.0
7900,151917,578551.0
7901,578551,631555.0
7902,631555,416655.0
7903,416655,55860.0
7904,55860,547437.0
7905,547437,700979.0
7906,700979,424500.0
7907,424500,490862.0
7908,490862,331678.0
7909,331678,758521.0
7910,758521,461048.0
7911,461048,224084.0
7912,224084,364084.0
7913,364084,627305.0
7914,627305,435695.0
7915,435695,100020.0
7916,100020,731101.0
7917,731101,291070.0
7918,291070,643164.0
7919,643164,19091.0
7920,19091,13554.0
7921,13554,1435909.0
7922,1435909,429186.0
7923,429186,71832.0
7924,71832,636886.0
7925,636886,1092146.0
7926,1092146,393461.0
7927,393461,578697.0
7928,578697,777378.0
7929,777378,126246.0
7930,126246,517973.0
7931,517973,690632.0
7932,690632,499235.0
7933,499235,377017.0
7934,377017,335223.0
7935,335223,430820.0
7936,430820,279282.0
7937,279282,176132.0
7938,176132,159627.0
7939,159627,58298.0
7940,58298,38630.0
7941,38630,868777.0
7942,868777,799779.0
7943,799779,815612.0
7944,815612,771531.0
7945,771531,287558.0
7946,287558,821665.0
7948,821665,40265.0
7949,40265,519241.0
7950,519241,51431.0
7951,51431,560198.0
7952,560198,204844.0
7953,204844,295773.0
7954,295773,819542.0
7955,819542,1022782.0
7956,1022782,472176.0
7957,472176,333202.0
7958,333202,398585.0
7959,398585,367945.0
7960,367945,229222.0
7961,229222,752290.0
7962,752290,811563.0
7963,811563,357842.0
7964,357842,321532.0
7965,321532,815293.0
7966,815293,403979.0
7967,403979,716515.0
7968,716515,247005.0
7969,247005,849311.0
7970,849311,762897.0
7971,762897,446313.0
7972,446313,134512.0
7973,134512,169077.0
7974,169077,13554.0
7975,13554,549478.0
7976,549478,852520.0
7977,852520,427002.0
7978,427002,367270.0
7979,367270,519034.0
7981,519034,397229.0
7982,397229,131928.0
7983,131928,619252.0
7984,619252,456157.0
7985,456157,761235.0
7986,761235,692234.0
7987,692234,394781.0
7988,394781,727642.0
7989,727642,95466.0
7990,95466,67770.0
7991,67770,133445.0
7992,133445,50707.0
7993,50707,101206.0
7994,101206,136405.0
7995,136405,472326.0
7996,472326,45561.0
7997,45561,247959.0
7998,247959,202296.0
7999,202296,545038.0
8000,545038,595305.0
8001,595305,476809.0
8002,476809,677558.0
8003,677558,1169247.0
8004,1169247,41742.0
8005,41742,175210.0
8006,175210,297649.0
8007,297649,1154081.0
8008,1154081,273524.0
8009,273524,425352.0
8010,425352,239157.0
8011,239157,444315.0
8012,444315,579225.0
8013,579225,484073.0
8014,484073,552445.0
8015,552445,791363.0
8016,791363,120492.0
8017,120492,597290.0
8018,597290,698510.0
8019,698510,917879.0
8020,917879,521191.0
8021,521191,523891.0
8022,523891,313175.0
8023,313175,439755.0
8024,439755,34743.0
8025,34743,820927.0
8026,820927,458762.0
8027,458762,628666.0
8028,628666,215228.0
8029,215228,211890.0
8030,211890,260560.0
8031,260560,503756.0
8032,503756,183412.0
8033,183412,24159.0
8034,24159,796910.0
8035,796910,292899.0
8036,292899,588822.0
8037,588822,254435.0
8038,254435,615776.0
8039,615776,366821.0
8040,366821,163278.0
8041,163278,417130.0
8042,417130,652706.0
8043,652706,242781.0
8044,242781,460605.0
8045,460605,506195.0
8046,506195,337755.0
8047,337755,350660.0
8048,350660,753723.0
8049,753723,701349.0
8050,701349,419751.0
8051,419751,659293.0
8052,659293,468358.0
8053,468358,611643.0
8054,611643,938185.0
8055,938185,420221.0
8056,420221,29232.0
8057,29232,1125896.0
8058,1125896,512180.0
8059,512180,330029.0
8060,330029,807756.0
8061,807756,113179.0
8062,113179,45561.0
8063,45561,720841.0
8064,720841,309842.0
8065,309842,295340.0
8066,295340,717300.0
8067,717300,84164.0
8068,84164,992298.0
8069,992298,152010.0
8070,152010,838661.0
8071,838661,93669.0
8072,93669,337353.0
8073,337353,203176.0
8074,203176,490043.0
8075,490043,27896.0
8076,27896,281672.0
8077,281672,880300.0
8078,880300,94335.0
8079,94335,431390.0
8081,431390,159641.0
8082,159641,432654.0
8083,432654,487619.0
8084,487619,451521.0
8085,451521,591728.0
8086,591728,322487.0
8087,322487,284900.0
8088,284900,642947.0
8089,642947,549074.0
8090,549074,571868.0
8091,571868,14470.0
8092,14470,681441.0
8093,681441,729777.0
8094,729777,408015.0
8095,408015,509413.0
8096,509413,420717.0
8097,420717,273240.0
8098,273240,286927.0
8099,286927,538974.0
8100,538974,630779.0
8101,630779,72764.0
8102,72764,153287.0
8103,153287,210602.0
8104,210602,306335.0
8105,306335,419134.0
8106,419134,342455.0
8107,342455,478611.0
8108,478611,156696.0
8109,156696,317174.0
8110,317174,231253.0
8111,231253,605414.0
8112,605414,354404.0
8113,354404,4786.0
8114,4786,717286.0
8115,717286,572125.0
8116,572125,459930.0
8117,459930,363073.0
8118,363073,411494.0
8119,411494,635967.0
8120,635967,49507.0
8121,49507,187660.0
8122,187660,905378.0
8123,905378,73038.0
8124,73038,725623.0
8125,725623,223572.0
8126,223572,50047.0
8127,50047,714943.0
8128,714943,62613.0
8129,62613,160530.0
8130,160530,246192.0
8131,246192,298770.0
8132,298770,67256.0
8133,67256,398443.0
8134,398443,110283.0
8135,110283,674514.0
8136,674514,241002.0
8137,241002,507480.0
8138,507480,752208.0
8139,752208,673558.0
8140,673558,101651.0
8141,101651,145421.0
8142,145421,23217.0
8143,23217,721775.0
8144,721775,251091.0
8145,251091,327808.0
8146,327808,293933.0
8147,293933,1010198.0
8148,1010198,280749.0
8149,280749,301755.0
8150,301755,765120.0
8151,765120,206589.0
8152,206589,390687.0
8153,390687,101733.0
8154,101733,351972.0
8155,351972,267072.0
8156,267072,354928.0
8157,354928,894274.0
8158,894274,336392.0
8159,336392,252870.0
8160,252870,327580.0
8161,327580,70789.0
8162,70789,179784.0
8163,179784,366060.0
8164,366060,384013.0
8165,384013,553230.0
8166,553230,457405.0
8167,457405,268530.0
8168,268530,206862.0
8169,206862,1032943.0
8170,1032943,309843.0
8171,309843,693646.0
8172,693646,760280.0
8173,760280,517230.0
8174,517230,429913.0
8175,429913,449607.0
8176,449607,606216.0
8178,606216,1036177.0
8179,1036177,85556.0
8180,85556,853723.0
8181,853723,777639.0
8182,777639,504202.0
8183,504202,174590.0
8184,174590,57551.0
8185,57551,967356.0
8186,967356,361342.0
8187,361342,689915.0
8188,689915,790385.0
8189,790385,252222.0
8190,252222,382254.0
8191,382254,320984.0
8192,320984,715199.0
8193,715199,40828.0
8194,40828,621042.0
8195,621042,75935.0
8196,75935,282773.0
8197,282773,1069877.0
8198,1069877,672586.0
8199,672586,678925.0
8200,678925,220491.0
8201,220491,1026455.0
8202,1026455,38695.0
8203,38695,327823.0
8204,327823,94335.0
8205,94335,82558.0
8206,82558,775225.0
8207,775225,536173.0
8208,536173,75909.0
8209,75909,214546.0
8210,214546,876373.0
8211,876373,426636.0
8212,426636,367749.0
8213,367749,292194.0
8214,292194,301983.0
8215,301983,104608.0
8216,104608,1141367.0
8217,1141367,1266349.0
8218,1266349,707752.0
8219,707752,490532.0
8220,490532,336783.0
8221,336783,80579.0
8222,80579,150141.0
8223,150141,125325.0
8224,125325,150053.0
8225,150053,90072.0
8226,90072,383166.0
8227,383166,281007.0
8228,281007,624235.0
8229,624235,343289.0
8230,343289,430821.0
8231,430821,871120.0
8232,871120,454941.0
8233,454941,778522.0
8234,778522,58214.0
8235,58214,677262.0
8236,677262,458675.0
8237,458675,423302.0
8238,423302,359720.0
8239,359720,303948.0
8240,303948,122116.0
8241,122116,485918.0
8242,485918,614337.0
8243,614337,289588.0
8244,289588,281980.0
8245,281980,777329.0
8246,777329,634009.0
8247,634009,579787.0
8248,579787,897958.0
8249,897958,524863.0
8250,524863,245073.0
8251,245073,253395.0
8252,253395,612719.0
8253,612719,101728.0
8254,101728,788414.0
8255,788414,457259.0
8256,457259,459927.0
8257,459927,189218.0
8258,189218,164582.0
8259,164582,208336.0
8260,208336,305776.0
8261,305776,166662.0
8262,166662,429658.0
8263,429658,503580.0
8264,503580,574416.0
8265,574416,159432.0
8266,159432,514780.0
8267,514780,480602.0
8268,480602,1076292.0
8269,1076292,413265.0
8270,413265,361948.0
8271,361948,49654.0
8272,49654,738977.0
8273,738977,516715.0
8274,516715,692728.0
8275,692728,356664.0
8276,356664,249988.0
8277,249988,378528.0
8278,378528,184415.0
8279,184415,375640.0
8280,375640,748919.0
8281,748919,294744.0
8282,294744,615795.0
8283,615795,237076.0
8284,237076,567915.0
8285,567915,329820.0
8286,329820,536187.0
8287,536187,358589.0
8288,358589,210410.0
8289,210410,50641.0
8290,50641,577604.0
8291,577604,521395.0
8292,521395,1269587.0
8293,1269587,481434.0
8294,481434,200703.0
8295,200703,835482.0
8296,835482,501406.0
8297,501406,38224.0
8298,38224,525159.0
8299,525159,383466.0
8300,383466,593191.0
8301,593191,482645.0
8302,482645,285668.0
8303,285668,223452.0
8304,223452,334645.0
8305,334645,65412.0
8306,65412,98780.0
8307,98780,484528.0
8308,484528,144936.0
8309,144936,272058.0
8310,272058,468345.0
8311,468345,941696.0
8312,941696,467880.0
8313,467880,176946.0
8314,176946,102400.0
8315,102400,187338.0
8316,187338,395151.0
8317,395151,451850.0
8318,451850,99308.0
8319,99308,184981.0
8320,184981,516457.0
8321,516457,273316.0
8322,273316,189779.0
8323,189779,837109.0
8324,837109,222770.0
8325,222770,396402.0
8326,396402,540909.0
8327,540909,1274294.0
8328,1274294,260211.0
8329,260211,745648.0
8330,745648,403014.0
8331,403014,77896.0
8332,77896,1064191.0
8333,1064191,331228.0
8334,331228,392252.0
8335,392252,138456.0
8336,138456,174894.0
8337,174894,146918.0
8338,146918,1173633.0
8339,1173633,306056.0
8340,306056,417748.0
8341,417748,621972.0
8342,621972,55792.0
8343,55792,477810.0
8344,477810,322602.0
8345,322602,273464.0
8346,273464,511747.0
8347,511747,931301.0
8348,931301,638314.0
8349,638314,73260.0
8350,73260,330166.0
8351,330166,401670.0
8352,401670,494868.0
8353,494868,225712.0
8354,225712,526131.0
8355,526131,354556.0
8356,354556,77260.0
8357,77260,714356.0
8358,714356,501736.0
8359,501736,171915.0
8360,171915,396103.0
8361,396103,367945.0
8362,367945,30956.0
8363,30956,376472.0
8364,376472,830057.0
8365,830057,292155.0
8366,292155,41286.0
8367,41286,583638.0
8368,583638,484096.0
8369,484096,512126.0
8370,512126,848657.0
8371,848657,299352.0
8372,299352,239991.0
8373,239991,39174.0
8374,39174,672144.0
8375,672144,489428.0
8376,489428,171112.0
8377,171112,242525.0
8378,242525,56021.0
8379,56021,1164521.0
8380,1164521,362905.0
8381,362905,405525.0
8382,405525,442233.0
8383,442233,270569.0
8384,270569,301024.0
8385,301024,486624.0
8386,486624,402099.0
8387,402099,812776.0
8388,812776,371060.0
8389,371060,119324.0
8390,119324,694749.0
8391,694749,292906.0
8392,292906,224720.0
8393,224720,668196.0
8394,668196,33796.0
8395,33796,939492.0
8396,939492,284756.0
8397,284756,104399.0
8398,104399,781393.0
8399,781393,55288.0
8400,55288,178940.0
8401,178940,549918.0
8402,549918,257976.0
8403,257976,822076.0
8404,822076,382290.0
8405,382290,833539.0
8406,833539,129065.0
8407,129065,911439.0
8408,911439,402750.0
8409,402750,571281.0
8410,571281,1135566.0
8411,1135566,973749.0
8412,973749,488861.0
8413,488861,561730.0
8414,561730,215388.0
8415,215388,94141.0
8416,94141,180135.0
8417,180135,1086572.0
8418,1086572,225489.0
8419,225489,137451.0
8420,137451,716439.0
8421,716439,782363.0
8422,782363,539428.0
8423,539428,208644.0
8424,208644,349925.0
8425,349925,597423.0
8426,597423,355879.0
8427,355879,480552.0
8428,480552,632393.0
8429,632393,33911.0
8430,33911,39174.0
8431,39174,647678.0
8432,647678,403683.0
8433,403683,908472.0
8434,908472,520723.0
8435,520723,840339.0
8436,840339,388493.0
8437,388493,379541.0
8438,379541,977523.0
8439,977523,370144.0
8440,370144,414467.0
8441,414467,41466.0
8442,41466,742616.0
8443,742616,192824.0
8444,192824,408267.0
8445,408267,9558.0
8446,9558,551334.0
8447,551334,650899.0
8448,650899,600606.0
8449,600606,257155.0
8450,257155,386233.0
8451,386233,586113.0
8452,586113,679997.0
8453,679997,363718.0
8454,363718,100020.0
8455,100020,202225.0
8456,202225,344079.0
8457,344079,375415.0
8458,375415,64491.0
8459,64491,459078.0
8460,459078,151756.0
8461,151756,123087.0
8462,123087,271461.0
8463,271461,305447.0
8464,305447,435385.0
8465,435385,456074.0
8466,456074,70418.0
8467,70418,111726.0
8468,111726,301183.0
8469,301183,32700.0
8470,32700,360770.0
8471,360770,286040.0
8472,286040,58214.0
8473,58214,562995.0
8474,562995,80067.0
8475,80067,710835.0
8476,710835,306056.0
8477,306056,609270.0
8478,609270,57764.0
8479,57764,425825.0
8480,425825,948745.0
8481,948745,7358.0
8482,7358,654652.0
8483,654652,447594.0
8484,447594,434457.0
8485,434457,268893.0
8486,268893,702966.0
8487,702966,230520.0
8488,230520,229101.0
8489,229101,42778.0
8490,42778,425347.0
8491,425347,196126.0
8492,196126,489196.0
8493,489196,738968.0
8494,738968,562957.0
8495,562957,43410.0
8496,43410,519822.0
8497,519822,6325.0
8498,6325,124311.0
8499,124311,356993.0
8500,356993,907717.0
8501,907717,108622.0
8502,108622,116954.0
8503,116954,128210.0
8504,128210,555738.0
8505,555738,214824.0
8506,214824,360819.0
8507,360819,42778.0
8508,42778,66778.0
8509,66778,354342.0
8510,354342,561024.0
8511,561024,285505.0
8512,285505,228635.0
8513,228635,598877.0
8514,598877,341353.0
8515,341353,533583.0
8516,533583,303514.0
8517,303514,19144.0
8518,19144,247798.0
8519,247798,854415.0
8520,854415,213017.0
8521,213017,719750.0
8522,719750,702596.0
8523,702596,104754.0
8524,104754,110140.0
8525,110140,159809.0
8526,159809,502381.0
8527,502381,138515.0
8528,138515,159438.0
8529,159438,134512.0
8530,134512,871733.0
8531,871733,262208.0
8532,262208,881808.0
8533,881808,777290.0
8534,777290,120484.0
8535,120484,28563.0
8536,28563,987926.0
8537,987926,965001.0
8538,965001,271399.0
8539,271399,452435.0
8540,452435,348702.0
8541,348702,301268.0
8542,301268,285742.0
8543,285742,713851.0
8544,713851,147882.0
8545,147882,136226.0
8546,136226,876762.0
8547,876762,110812.0
8548,110812,229332.0
8549,229332,514614.0
8550,514614,189423.0
8551,189423,608558.0
8552,608558,149457.0
8553,149457,262857.0
8554,262857,126254.0
8555,126254,511906.0
8556,511906,71517.0
8557,71517,668450.0
8558,668450,607552.0
8559,607552,235520.0
8560,235520,484786.0
8561,484786,150094.0
8562,150094,838340.0
8563,838340,908092.0
8564,908092,99057.0
8565,99057,49810.0
8566,49810,279465.0
8567,279465,453075.0
8568,453075,134152.0
8569,134152,1048728.0
8570,1048728,850033.0
8571,850033,199276.0
8572,199276,604978.0
8573,604978,304775.0
8574,304775,82572.0
8575,82572,755924.0
8576,755924,586144.0
8577,586144,633326.0
8578,633326,1302458.0
8579,1302458,424380.0
8580,424380,612904.0
8581,612904,95184.0
8582,95184,249944.0
8583,249944,262088.0
8584,262088,196155.0
8585,196155,512460.0
8586,512460,475920.0
8587,475920,869638.0
8588,869638,481484.0
8589,481484,226992.0
8590,226992,68424.0
8591,68424,465574.0
8592,465574,548720.0
8593,548720,270253.0
8594,270253,165905.0
8595,165905,19078.0
8596,19078,53378.0
8597,53378,56428.0
8598,56428,547319.0
8599,547319,611824.0
8600,611824,138972.0
8601,138972,220073.0
8602,220073,718387.0
8603,718387,577557.0
8604,577557,676150.0
8605,676150,639614.0
8606,639614,120175.0
8607,120175,40786.0
8608,40786,476455.0
8609,476455,95390.0
8610,95390,1185581.0
8611,1185581,464250.0
8612,464250,415204.0
8613,415204,381241.0
8614,381241,463641.0
8615,463641,105658.0
8616,105658,739472.0
8617,739472,740346.0
8618,740346,947978.0
8619,947978,170393.0
8620,170393,591140.0
8621,591140,782680.0
8622,782680,539072.0
8623,539072,1443307.0
8624,1443307,852867.0
8625,852867,800381.0
8626,800381,964212.0
8627,964212,350299.0
8628,350299,272586.0
8629,272586,408085.0
8630,408085,359270.0
8631,359270,384674.0
8632,384674,687198.0
8633,687198,485358.0
8634,485358,25842.0
8635,25842,605618.0
8636,605618,599754.0
8637,599754,144759.0
8638,144759,12972.0
8639,12972,111756.0
8640,111756,590833.0
8641,590833,496197.0
8642,496197,465458.0
8643,465458,160530.0
8644,160530,380736.0
8645,380736,188416.0
8646,188416,838623.0
8647,838623,474725.0
8648,474725,680562.0
8649,680562,190932.0
8650,190932,1022160.0
8651,1022160,256055.0
8652,256055,571434.0
8653,571434,264145.0
8654,264145,729128.0
8655,729128,249984.0
8656,249984,791845.0
8657,791845,285512.0
8658,285512,448775.0
8659,448775,370697.0
8660,370697,299222.0
8661,299222,871915.0
8662,871915,245101.0
8663,245101,571578.0
8664,571578,38182.0
8665,38182,541718.0
8666,541718,387937.0
8667,387937,308741.0
8668,308741,480525.0
8669,480525,1005681.0
8670,1005681,284482.0
8671,284482,61242.0
8672,61242,484413.0
8673,484413,131104.0
8674,131104,97586.0
8675,97586,878171.0
8676,878171,146520.0
8677,146520,329820.0
8678,329820,38620.0
8679,38620,757533.0
8680,757533,173864.0
8681,173864,333044.0
8682,333044,989509.0
8683,989509,449539.0
8684,449539,572413.0
8685,572413,525583.0
8686,525583,702981.0
8687,702981,453358.0
8688,453358,863989.0
8689,863989,34203.0
8690,34203,284100.0
8691,284100,556109.0
8692,556109,476890.0
8693,476890,554619.0
8694,554619,856410.0
8695,856410,300391.0
8696,300391,45561.0
8697,45561,435794.0
8698,435794,445441.0
8699,445441,868736.0
8700,868736,144618.0
8701,144618,189177.0
8702,189177,823136.0
8703,823136,663070.0
8704,663070,669742.0
8705,669742,608915.0
8706,608915,569863.0
8707,569863,282433.0
8708,282433,912454.0
8709,912454,294587.0
8710,294587,49819.0
8711,49819,413265.0
8712,413265,92850.0
8714,92850,372910.0
8715,372910,436118.0
8716,436118,15187.0
8717,15187,675241.0
8718,675241,41466.0
8719,41466,471128.0
8720,471128,395279.0
8721,395279,835473.0
8722,835473,333827.0
8723,333827,47230.0
8724,47230,993060.0
8725,993060,916080.0
8726,916080,649912.0
8727,649912,744606.0
8728,744606,746094.0
8729,746094,308032.0
8730,308032,38630.0
8731,38630,475920.0
8732,475920,906974.0
8733,906974,493089.0
8734,493089,390313.0
8735,390313,680734.0
8736,680734,503026.0
8737,503026,826523.0
8738,826523,746992.0
8739,746992,321731.0
8740,321731,1669910.0
8741,1669910,177326.0
8742,177326,909539.0
8743,909539,294731.0
8744,294731,435715.0
8745,435715,793019.0
8746,793019,754179.0
8747,754179,492398.0
8748,492398,705355.0
8749,705355,916667.0
8750,916667,130905.0
8751,130905,768690.0
8752,768690,108622.0
8753,108622,378140.0
8754,378140,449707.0
8755,449707,234900.0
8756,234900,499493.0
8757,499493,917920.0
8758,917920,41844.0
8759,41844,857528.0
8760,857528,398323.0
8761,398323,926160.0
8762,926160,29232.0
8763,29232,649981.0
8764,649981,724629.0
8765,724629,415737.0
8766,415737,319528.0
8767,319528,844969.0
8768,844969,643528.0
8769,643528,395197.0
8770,395197,451652.0
8771,451652,537591.0
8772,537591,586318.0
8773,586318,800994.0
8774,800994,50130.0
8775,50130,401382.0
8776,401382,633477.0
8777,633477,445639.0
8778,445639,625291.0
8780,625291,298482.0
8781,298482,317512.0
8782,317512,139276.0
8783,139276,550972.0
8784,550972,682292.0
8785,682292,1256124.0
8786,1256124,1025216.0
8787,1025216,202568.0
8788,202568,178567.0
8789,178567,48312.0
8790,48312,260850.0
8791,260850,42378.0
8792,42378,123837.0
8793,123837,497705.0
8794,497705,334766.0
8795,334766,412760.0
8796,412760,61291.0
8797,61291,1175883.0
8798,1175883,520553.0
8799,520553,12900.0
8800,12900,708766.0
8801,708766,470913.0
8802,470913,522535.0
8803,522535,954159.0
8804,954159,412073.0
8805,412073,220165.0
8806,220165,692822.0
8807,692822,361948.0
8808,361948,246224.0
8809,246224,721524.0
8810,721524,557717.0
8811,557717,641958.0
8812,641958,564655.0
8813,564655,273074.0
8814,273074,429404.0
8815,429404,292359.0
8816,292359,81723.0
8817,81723,524027.0
