order_item_id,order_id,product_id,quantity,unit_price
6948,7317,28,5.0,90487
6949,7318,48,5.0,68133
6950,7319,93,2.0,64437
6951,7319,4,2.0,46721
6952,7319,3,4.0,13554
6953,7319,97,4.0,3679
6954,7320,142,1.0,40304
6955,7320,8,2.0,49819
6956,7320,69,3.0,48871
6957,7321,72,4.0,20480
6958,7321,117,3.0,12972
6959,7321,71,3.0,4786
6960,7321,38,5.0,76444
6961,7321,28,5.0,90487
6962,7322,13,1.0,97810
6963,7322,117,3.0,12972
6964,7322,18,5.0,79719
6965,7322,80,3.0,89761
6966,7323,90,2.0,49507
6967,7323,94,1.0,67315
6968,7323,102,5.0,22808
6969,7323,75,4.0,35916
6970,7324,71,2.0,4786
6971,7324,116,2.0,42082
6972,7324,146,5.0,52304
6973,7324,128,2.0,80334
6974,7324,42,1.0,47104
6975,7325,60,2.0,84088
6976,7325,33,2.0,20004
6977,7326,69,3.0,48871
6978,7326,123,1.0,50047
6979,7326,36,1.0,53847
6980,7326,105,4.0,56021
6981,7326,22,5.0,78894
6982,7327,136,4.0,53946
6983,7328,1,1.0,50707
6984,7328,83,5.0,61817
6985,7328,50,4.0,37334
6986,7329,113,2.0,14616
6987,7329,140,5.0,83331
6988,7330,106,3.0,95466
6989,7331,124,5.0,78300
6990,7331,102,3.0,22808
6991,7331,85,3.0,48998
6992,7332,92,2.0,61356
6993,7333,43,2.0,88213
6994,7334,122,2.0,58214
6995,7335,101,3.0,86737
6996,7335,116,5.0,42082
6997,7335,63,2.0,33538
6998,7335,146,2.0,52304
6999,7335,18,3.0,79719
7000,7336,107,2.0,84963
7001,7336,40,5.0,48312
7002,7337,22,3.0,78894
7003,7337,129,5.0,14470
7004,7337,41,3.0,92765
7005,7337,133,5.0,19030
7006,7337,26,3.0,18911
7007,7338,103,1.0,31445
7008,7338,138,1.0,52367
7009,7338,146,5.0,52304
7010,7338,82,3.0,87619
7011,7338,104,1.0,9521
7012,7339,35,1.0,58295
7013,7339,79,1.0,81723
7014,7339,133,4.0,19030
7015,7339,148,5.0,55893
7016,7340,25,3.0,16898
7017,7340,18,2.0,79719
7018,7340,52,1.0,58298
7019,7340,80,5.0,89761
7020,7340,44,1.0,82291
7021,7341,40,2.0,48312
7022,7341,139,1.0,34743
7023,7341,92,4.0,61356
7024,7341,130,5.0,27703
7025,7342,101,4.0,86737
7026,7343,142,4.0,40304
7027,7343,129,4.0,14470
7028,7344,122,4.0,58214
7029,7344,42,2.0,47104
7030,7344,20,4.0,44033
7031,7344,24,1.0,43443
7032,7345,64,4.0,69811
7033,7345,91,3.0,98063
7034,7346,135,1.0,94663
7035,7346,106,5.0,95466
7036,7346,22,5.0,78894
7037,7346,99,5.0,34203
7038,7347,36,4.0,53847
7039,7347,106,2.0,95466
7040,7347,60,5.0,84088
7041,7347,146,4.0,52304
7042,7348,113,5.0,14616
7043,7349,75,3.0,35916
7044,7350,132,5.0,42778
7045,7350,119,4.0,26176
7046,7350,144,5.0,93669
7047,7350,10,1.0,26689
7048,7350,100,3.0,71517
7049,7351,77,5.0,6325
7050,7351,90,3.0,49507
7051,7352,100,5.0,71517
7052,7352,75,2.0,35916
7053,7352,85,3.0,48998
7054,7352,105,1.0,56021
7055,7353,25,3.0,16898
7056,7353,71,5.0,4786
7057,7353,110,1.0,30121
7058,7353,141,3.0,19091
7059,7353,46,5.0,23671
7060,7354,59,2.0,20643
7061,7354,131,5.0,76514
7062,7354,6,1.0,21286
7063,7355,89,5.0,83106
7064,7356,74,1.0,16985
7065,7356,32,4.0,15187
7066,7357,34,1.0,36630
7067,7358,27,2.0,65552
7068,7359,135,1.0,94663
7069,7360,119,2.0,26176
7070,7360,129,1.0,14470
7071,7360,143,5.0,20414
7072,7360,47,4.0,53706
7073,7361,115,5.0,25302
7074,7361,48,5.0,68133
7075,7361,86,4.0,49654
7076,7361,78,5.0,42378
7077,7362,29,1.0,7739
7078,7362,92,2.0,61356
7079,7362,47,3.0,53706
7080,7362,129,4.0,14470
7081,7363,4,4.0,46721
7082,7363,33,3.0,20004
7083,7363,73,2.0,87951
7084,7363,56,5.0,9175
7085,7363,108,3.0,46915
7086,7364,35,5.0,58295
7087,7364,86,5.0,49654
7088,7364,76,3.0,56428
7089,7364,17,1.0,13948
7090,7364,43,3.0,88213
7091,7365,12,3.0,52829
7092,7365,19,2.0,72397
7093,7366,144,4.0,93669
7094,7366,55,5.0,34918
7095,7366,61,2.0,26079
7096,7366,111,4.0,73941
7097,7367,17,1.0,13948
7098,7367,139,3.0,34743
7099,7367,44,4.0,82291
7100,7367,91,5.0,98063
7101,7367,104,2.0,9521
7102,7368,98,3.0,83293
7103,7368,63,3.0,33538
7104,7368,37,4.0,95562
7105,7369,46,2.0,23671
7106,7369,67,1.0,33911
7107,7369,143,4.0,20414
7108,7370,135,2.0,94663
7109,7370,107,4.0,84963
7110,7370,145,5.0,70418
7111,7370,66,3.0,82653
7112,7370,90,4.0,49507
7113,7371,138,5.0,52367
7114,7371,29,4.0,7739
7115,7371,69,2.0,48871
7116,7371,89,1.0,83106
7117,7372,75,4.0,35916
7118,7372,62,5.0,98446
7119,7372,104,3.0,9521
7120,7372,43,2.0,88213
7121,7373,7,4.0,95184
7122,7373,127,2.0,94118
7123,7374,145,5.0,70418
7124,7375,26,2.0,18911
7125,7375,47,2.0,53706
7126,7375,73,5.0,87951
7127,7375,67,5.0,33911
7128,7376,116,3.0,42082
7129,7376,71,1.0,4786
7130,7377,73,3.0,87951
7131,7378,23,5.0,18620
7132,7378,69,2.0,48871
7133,7378,64,3.0,69811
7134,7378,89,4.0,83106
7135,7379,92,5.0,61356
7136,7379,114,5.0,38630
7137,7379,50,3.0,37334
7138,7379,116,4.0,42082
7139,99999,105,1.0,56021
7140,7380,114,3.0,38630
7141,7380,136,2.0,53946
7142,7380,142,2.0,40304
7143,7380,122,3.0,58214
7144,7380,58,5.0,39174
7145,7381,146,3.0,52304
7146,7381,42,3.0,47104
7147,7381,52,1.0,58298
7148,7381,57,2.0,92455
7149,7382,95,2.0,51431
7150,7382,67,1.0,33911
7151,7382,18,3.0,79719
7152,7382,13,5.0,97810
7153,7383,93,4.0,64437
7154,7384,10,1.0,26689
7155,7385,125,5.0,33628
7156,7385,149,4.0,95245
7157,7385,70,3.0,55878
7158,7385,74,5.0,16985
7159,7385,97,4.0,3679
7160,7386,116,1.0,42082
7161,7387,56,4.0,9175
7162,7388,37,1.0,95562
7163,7388,63,1.0,33538
7164,7388,71,3.0,4786
7165,7388,47,4.0,53706
7166,7388,38,1.0,76444
7167,7389,60,2.0,84088
7168,7389,48,1.0,68133
7169,7389,140,3.0,83331
7170,7389,100,2.0,71517
7171,7389,36,4.0,53847
7172,7390,20,1.0,44033
7173,7390,36,2.0,53847
7174,7390,97,3.0,3679
7175,7391,3,3.0,13554
7176,7391,140,5.0,83331
7177,7391,24,3.0,43443
7178,7391,51,2.0,59928
7179,7391,70,3.0,55878
7180,7392,40,4.0,48312
7181,7392,121,2.0,32706
7182,7393,129,5.0,14470
7183,7393,91,4.0,98063
7184,7393,72,3.0,20480
7185,7394,29,4.0,7739
7186,7394,76,4.0,56428
7187,7394,144,5.0,93669
7188,7394,123,2.0,50047
7189,7395,37,2.0,95562
7190,7395,68,4.0,25842
7191,7395,150,1.0,30192
7192,7395,109,1.0,19474
7193,7396,40,2.0,48312
7194,7396,80,5.0,89761
7195,7397,149,3.0,95245
7196,7397,4,4.0,46721
7197,7397,85,1.0,48998
7198,7397,123,2.0,50047
7199,7398,50,4.0,37334
7200,7398,134,3.0,65964
7201,7398,54,1.0,9962
7202,7399,79,3.0,81723
7203,7399,6,2.0,21286
7204,7399,119,1.0,26176
7205,7400,16,2.0,9937
7206,7400,124,2.0,78300
7207,7400,17,2.0,13948
7208,7400,109,1.0,19474
7209,7401,6,4.0,21286
7210,7402,77,4.0,6325
7211,7403,9999,3.0,46915
7212,7403,107,1.0,84963
7213,7403,68,5.0,25842
7214,7403,5,4.0,26134
7215,7404,40,1.0,48312
7216,7404,95,1.0,51431
7217,7404,46,1.0,23671
7218,7404,77,5.0,6325
7219,7405,42,5.0,47104
7220,7405,16,4.0,9937
7221,7406,44,3.0,82291
7222,7406,95,4.0,51431
7223,7406,49,2.0,92850
7224,7406,6,3.0,21286
7225,7406,102,4.0,22808
7226,7407,27,1.0,65552
7227,7407,10,2.0,26689
7228,7407,28,3.0,90487
7229,7407,141,4.0,19091
7230,7407,7,5.0,95184
7231,7408,60,5.0,84088
7232,7408,144,2.0,93669
7233,7408,58,1.0,39174
7234,7408,7,5.0,95184
7235,7408,107,5.0,84963
7236,7409,60,4.0,84088
7237,7409,74,1.0,16985
7238,7409,147,3.0,53510
7239,7410,108,1.0,46915
7240,7410,145,2.0,70418
7241,7410,143,4.0,20414
7242,7410,11,4.0,10900
7243,7411,13,2.0,97810
7244,7411,129,4.0,14470
7245,7411,31,4.0,7724
7246,7412,80,2.0,89761
7247,7413,140,5.0,83331
7248,7413,111,5.0,73941
7249,7413,57,5.0,92455
7250,7414,125,4.0,33628
7251,7414,48,2.0,68133
7252,7415,126,4.0,20393
7253,7416,106,1.0,95466
7254,7416,47,4.0,53706
7255,7417,35,1.0,58295
7256,7417,104,1.0,9521
7257,7418,79,2.0,81723
7258,7418,58,5.0,39174
7259,7418,98,2.0,83293
7260,7419,16,5.0,9937
7261,7419,63,1.0,33538
7262,7419,12,3.0,52829
7263,7419,133,3.0,19030
7264,7420,47,4.0,53706
7265,7421,74,1.0,16985
7266,7421,117,2.0,12972
7267,7422,132,1.0,42778
7268,7422,61,4.0,26079
7269,7423,90,2.0,49507
7270,7423,49,1.0,92850
7271,7423,116,2.0,42082
7272,7424,14,2.0,55863
7273,7424,6,4.0,21286
7274,7425,86,3.0,49654
7275,7425,13,1.0,97810
7276,7426,65,4.0,25065
7277,7426,5,5.0,26134
7278,7426,35,1.0,58295
7279,7426,93,5.0,64437
7280,7426,123,1.0,50047
7281,7427,41,2.0,92765
7282,7427,108,2.0,46915
7283,7428,74,5.0,16985
7284,7428,145,5.0,70418
7285,7428,54,1.0,9962
7286,7428,20,2.0,44033
7287,7428,108,4.0,46915
7288,7429,89,2.0,83106
7289,7429,31,4.0,7724
7290,7429,35,1.0,58295
7291,7429,118,5.0,13822
7292,7430,67,1.0,33911
7293,7430,45,2.0,48206
7294,7430,94,4.0,67315
7295,7431,138,5.0,52367
7296,7431,71,3.0,4786
7297,7432,28,5.0,90487
7298,7432,132,4.0,42778
7299,7432,45,1.0,48206
7300,7433,117,5.0,12972
7301,7433,115,5.0,25302
7302,7433,73,5.0,87951
7303,7434,143,5.0,20414
7304,7434,77,2.0,6325
7305,7434,28,4.0,90487
7306,7435,108,5.0,46915
7307,7435,121,5.0,32706
7308,7435,38,2.0,76444
7309,7436,93,2.0,64437
7310,7436,123,4.0,50047
7311,7437,121,2.0,32706
7312,7437,100,4.0,71517
7313,7437,60,5.0,84088
7314,7437,16,4.0,9937
7315,7437,103,2.0,31445
7316,7438,59,4.0,20643
7317,7438,101,2.0,86737
7318,7438,36,3.0,53847
7319,7438,16,1.0,9937
7320,7438,148,5.0,55893
7321,7439,108,5.0,46915
7322,7439,51,4.0,59928
7323,7439,84,1.0,87906
7324,7439,50,4.0,37334
7325,7440,85,5.0,48998
7326,7440,117,4.0,12972
7327,7440,27,2.0,65552
7328,7441,29,4.0,7739
7329,7441,41,3.0,92765
7330,7441,9,3.0,20871
7331,7441,78,3.0,42378
7332,7441,120,1.0,3186
7333,7442,84,4.0,87906
7334,7443,2,5.0,48841
7335,7443,124,1.0,78300
7336,7444,135,4.0,94663
7337,7444,122,3.0,58214
7338,7444,36,2.0,53847
7339,7445,142,5.0,40304
7340,7445,82,4.0,87619
7341,7445,103,1.0,31445
7342,7446,96,2.0,8053
7343,7446,59,1.0,20643
7344,7446,89,2.0,83106
7345,7446,23,1.0,18620
7346,7446,87,1.0,41279
7347,7447,117,4.0,12972
7348,7448,27,1.0,65552
7349,7448,61,1.0,26079
7350,7448,70,4.0,55878
7351,7448,21,5.0,81691
7352,7449,122,3.0,58214
7353,7449,4,4.0,46721
7354,7450,16,4.0,9937
7355,7450,70,2.0,55878
7356,7450,61,1.0,26079
7357,7450,116,3.0,42082
7358,7450,85,5.0,48998
7359,7451,29,3.0,7739
7360,7452,81,3.0,19078
7361,7452,43,2.0,88213
7362,7453,62,1.0,98446
7363,7454,113,4.0,14616
7364,7454,71,4.0,4786
7365,7455,124,1.0,78300
7366,7455,65,5.0,25065
7367,7455,67,4.0,33911
7368,7456,116,1.0,42082
7369,7456,69,1.0,48871
7370,7456,91,4.0,98063
7371,7456,108,1.0,46915
7372,7457,120,3.0,3186
7373,7457,25,2.0,16898
7374,7457,94,3.0,67315
7375,7457,135,4.0,94663
7376,7457,42,5.0,47104
7377,7458,29,4.0,7739
7378,7459,47,3.0,53706
7379,7459,143,5.0,20414
7380,7459,121,1.0,32706
7381,7460,104,4.0,9521
7382,7460,124,1.0,78300
7383,7461,85,5.0,48998
7384,7461,32,1.0,15187
7385,7461,127,5.0,94118
7386,7461,73,3.0,87951
7387,7461,6,1.0,21286
7388,7462,62,4.0,98446
7389,7462,60,3.0,84088
7390,7462,93,3.0,64437
7391,7462,80,4.0,89761
7392,7463,32,2.0,15187
7393,7464,48,5.0,68133
7394,7464,39,2.0,54311
7395,7465,80,5.0,89761
7396,7466,25,2.0,16898
7397,7466,113,5.0,14616
7398,7466,50,2.0,37334
7399,7466,78,2.0,42378
7400,7466,123,4.0,50047
7401,7467,79,2.0,81723
7402,7467,49,2.0,92850
7403,7468,22,5.0,78894
7404,7468,109,1.0,19474
7405,7468,115,5.0,25302
7406,7468,66,2.0,82653
7407,7469,18,4.0,79719
7408,7469,74,1.0,16985
7409,7469,68,4.0,25842
7410,7469,63,5.0,33538
7411,7469,61,1.0,26079
7412,7470,85,5.0,48998
7413,7470,32,1.0,15187
7414,7470,97,1.0,3679
7415,7470,34,4.0,36630
7416,7470,143,1.0,20414
7417,7471,124,1.0,78300
7418,7471,65,3.0,25065
7419,7472,26,2.0,18911
7420,7472,14,3.0,55863
7421,7472,146,4.0,52304
7422,7473,32,3.0,15187
7423,7473,43,1.0,88213
7424,7473,60,4.0,84088
7425,7474,107,3.0,84963
7426,7474,140,3.0,83331
7427,7474,65,1.0,25065
7428,7474,49,4.0,92850
7429,7474,45,4.0,48206
7430,7475,9,1.0,20871
7431,7476,145,5.0,70418
7432,7476,81,2.0,19078
7433,7477,122,4.0,58214
7434,7477,31,5.0,7724
7435,7477,38,2.0,76444
7436,7478,35,5.0,58295
7437,7478,106,1.0,95466
7438,7478,133,5.0,19030
7439,7478,88,3.0,4300
7440,7479,30,4.0,51211
7441,7479,8,3.0,49819
7442,7479,45,4.0,48206
7443,7480,83,4.0,61817
7444,7480,30,2.0,51211
7445,7481,15,4.0,48998
7446,7481,10,5.0,26689
7447,7481,121,3.0,32706
7448,7481,34,2.0,36630
7449,7481,47,1.0,53706
7450,7482,118,3.0,13822
7451,7483,75,4.0,35916
7452,7483,85,2.0,48998
7453,7483,19,2.0,72397
7454,7484,90,3.0,49507
7455,7484,136,1.0,53946
7456,7485,37,3.0,95562
7457,7486,109,1.0,19474
7458,7486,67,3.0,33911
7459,7487,50,2.0,37334
7460,7487,53,5.0,50574
7461,7487,93,1.0,64437
7462,7487,38,4.0,76444
7463,7487,96,5.0,8053
7464,7488,2,2.0,48841
7465,7488,111,5.0,73941
7466,7488,83,5.0,61817
7467,7488,68,4.0,25842
7468,7488,91,5.0,98063
7469,7489,7,4.0,95184
7470,7489,13,2.0,97810
7471,7489,21,4.0,81691
7472,7490,139,3.0,34743
7473,7490,106,5.0,95466
7474,7491,17,4.0,13948
7475,7491,136,4.0,53946
7476,7491,137,2.0,73589
7477,7491,42,2.0,47104
7478,7491,12,5.0,52829
7479,7492,50,2.0,37334
7480,7492,134,3.0,65964
7481,7493,92,1.0,61356
7482,7493,16,4.0,9937
7483,7493,22,4.0,78894
7484,7493,126,5.0,20393
7485,7493,148,1.0,55893
7486,7494,141,2.0,19091
7487,7494,132,3.0,42778
7488,7494,128,5.0,80334
7489,7494,54,5.0,9962
7490,7494,115,1.0,25302
7491,7495,89,1.0,83106
7492,7495,82,5.0,87619
7493,7495,80,1.0,89761
7494,7495,18,1.0,79719
7495,7495,25,5.0,16898
7496,7496,145,1.0,70418
7497,7497,106,3.0,95466
7498,7498,83,4.0,61817
7499,7498,6,4.0,21286
7500,7498,47,3.0,53706
7501,7498,104,5.0,9521
7502,7499,116,3.0,42082
7503,7499,19,2.0,72397
7504,7499,118,5.0,13822
7505,7499,3,1.0,13554
7506,7499,73,4.0,87951
7507,7500,108,1.0,46915
7508,7500,138,3.0,52367
7509,7500,30,1.0,51211
7510,7501,64,4.0,69811
7511,7502,77,2.0,6325
7512,7502,66,1.0,82653
7513,7503,129,5.0,14470
7514,7504,55,5.0,34918
7515,7505,5,3.0,26134
7516,7505,113,5.0,14616
7517,7505,2,5.0,48841
7518,7505,126,2.0,20393
7519,7506,25,5.0,16898
7520,7506,132,2.0,42778
7521,7506,119,3.0,26176
7522,7506,12,5.0,52829
7523,7507,50,5.0,37334
7524,7507,114,5.0,38630
7525,7508,102,2.0,22808
7526,7508,108,2.0,46915
7527,7508,15,2.0,48998
7528,7508,41,5.0,92765
7529,7509,44,1.0,82291
7530,7510,85,1.0,48998
7531,7510,60,1.0,84088
7532,7510,59,4.0,20643
7533,7511,112,1.0,69548
7534,7512,56,4.0,9175
7535,7512,50,5.0,37334
7536,7512,22,5.0,78894
7537,7512,11,3.0,10900
7538,7513,32,1.0,15187
7539,7513,138,3.0,52367
7540,7514,110,5.0,30121
7541,7515,82,5.0,87619
7542,7515,26,4.0,18911
7543,7515,115,3.0,25302
7544,7515,127,4.0,94118
7545,7516,73,1.0,87951
7546,7516,136,5.0,53946
7547,7516,107,4.0,84963
7548,7516,77,4.0,6325
7549,7516,52,3.0,58298
7550,7517,7,2.0,95184
7551,7517,104,2.0,9521
7552,7517,118,3.0,13822
7553,7517,8,3.0,49819
7554,7517,45,1.0,48206
7555,7518,150,3.0,30192
7556,7519,8,2.0,49819
7557,7519,133,3.0,19030
7558,7519,87,4.0,41279
7559,7519,125,5.0,33628
7560,7520,1,1.0,50707
7561,7521,109,2.0,19474
7562,7522,23,3.0,18620
7563,7523,147,5.0,53510
7564,7524,21,4.0,81691
7565,7524,110,3.0,30121
7566,7525,54,4.0,9962
7567,7525,4,3.0,46721
7568,7525,144,1.0,93669
7569,7525,32,5.0,15187
7570,7526,31,4.0,7724
7571,7527,105,5.0,56021
7572,7527,71,1.0,4786
7573,7528,119,5.0,26176
7574,7528,98,5.0,83293
7575,7528,1,4.0,50707
7576,7528,63,5.0,33538
7577,7528,125,4.0,33628
7578,7529,130,4.0,27703
7579,7530,69,3.0,48871
7580,7530,107,1.0,84963
7581,7531,107,5.0,84963
7582,7531,34,5.0,36630
7583,7531,72,5.0,20480
7584,7531,14,4.0,55863
7585,7532,56,1.0,9175
7586,7533,9,3.0,20871
7587,7533,133,1.0,19030
7588,7533,6,4.0,21286
7589,7533,4,2.0,46721
7590,7533,14,5.0,55863
7591,7534,14,3.0,55863
7592,7535,73,1.0,87951
7593,7535,146,1.0,52304
7594,7535,79,3.0,81723
7595,7536,18,1.0,79719
7596,7537,91,2.0,98063
7597,7537,16,4.0,9937
7598,7537,66,5.0,82653
7599,7537,95,5.0,51431
7600,7538,96,3.0,8053
7601,7538,13,2.0,97810
7602,7538,61,2.0,26079
7603,7538,55,5.0,34918
7604,7539,64,5.0,69811
7605,7539,107,3.0,84963
7606,7539,25,2.0,16898
7607,7539,87,1.0,41279
7608,7539,31,2.0,7724
7609,7540,126,3.0,20393
7610,7540,147,1.0,53510
7611,7540,15,3.0,48998
7612,7541,124,4.0,78300
7613,7541,13,5.0,97810
7614,7541,75,2.0,35916
7615,7541,12,4.0,52829
7616,7541,130,4.0,27703
7617,7542,14,1.0,55863
7618,7542,11,5.0,10900
7619,7543,51,3.0,59928
7620,7543,29,2.0,7739
7621,7544,131,2.0,76514
7622,7544,53,4.0,50574
7623,7545,8,2.0,49819
7624,7545,19,1.0,72397
7625,7545,63,5.0,33538
7626,7546,70,1.0,55878
7627,7546,61,5.0,26079
7628,7546,72,3.0,20480
7629,7546,96,4.0,8053
7630,7547,134,4.0,65964
7631,7547,57,2.0,92455
7632,7547,127,5.0,94118
7633,7548,101,1.0,86737
7634,7548,122,2.0,58214
7635,7549,61,5.0,26079
7636,7549,86,3.0,49654
7637,7550,70,1.0,55878
7638,7550,94,1.0,67315
7639,7550,125,4.0,33628
7640,7551,62,5.0,98446
7641,7551,72,5.0,20480
7642,7552,118,3.0,13822
7643,7553,50,5.0,37334
7644,7553,36,5.0,53847
7645,7553,42,4.0,47104
7646,7553,63,2.0,33538
7647,7553,134,3.0,65964
7648,7554,131,4.0,76514
7649,7555,97,4.0,3679
7650,7555,145,2.0,70418
7651,7555,69,4.0,48871
7652,7555,70,3.0,55878
7653,7556,114,3.0,38630
7654,7557,76,5.0,56428
7655,7557,26,1.0,18911
7656,7558,87,3.0,41279
7657,7558,47,3.0,53706
7658,7558,8,1.0,49819
7659,7558,63,1.0,33538
7660,7558,51,1.0,59928
7661,7559,6,3.0,21286
7662,7559,96,2.0,8053
7663,7560,9,4.0,20871
7664,7560,17,4.0,13948
7665,7560,92,3.0,61356
7666,7560,1,2.0,50707
7667,7561,147,2.0,53510
7668,7561,76,1.0,56428
7669,7561,93,4.0,64437
7670,7561,73,3.0,87951
7671,7561,111,1.0,73941
7672,7562,2,4.0,48841
7673,7562,44,1.0,82291
7674,7563,17,3.0,13948
7675,7563,30,2.0,51211
7676,7563,29,2.0,7739
7677,7564,81,4.0,19078
7678,7564,43,1.0,88213
7679,7565,18,2.0,79719
7680,7565,84,1.0,87906
7681,7565,12,5.0,52829
7682,7566,142,3.0,40304
7683,7566,55,2.0,34918
7684,7566,57,3.0,92455
7685,7567,27,5.0,65552
7686,7567,90,4.0,49507
7687,7567,12,2.0,52829
7688,7567,22,3.0,78894
7689,7567,134,2.0,65964
7690,7568,20,3.0,44033
7691,7568,55,3.0,34918
7692,7568,82,2.0,87619
7693,7569,78,2.0,42378
7694,7569,149,5.0,95245
7695,7570,25,3.0,16898
7696,7570,62,5.0,98446
7697,7570,78,5.0,42378
7698,7570,10,5.0,26689
7699,7570,33,1.0,20004
7700,7571,36,5.0,53847
7701,7572,122,4.0,58214
7702,7572,110,4.0,30121
7703,7572,11,3.0,10900
7704,7572,49,5.0,92850
7705,7572,69,1.0,48871
7706,7573,139,3.0,34743
7707,7573,68,1.0,25842
7708,7573,30,4.0,51211
7709,7573,133,4.0,19030
7710,7573,147,5.0,53510
7711,7574,6,1.0,21286
7712,7574,3,4.0,13554
7713,7574,15,3.0,48998
7714,7574,106,5.0,95466
7715,7574,21,4.0,81691
7716,7575,130,1.0,27703
7717,7575,3,1.0,13554
7718,7575,80,1.0,89761
7719,7575,25,4.0,16898
7720,7575,94,4.0,67315
7721,7576,53,3.0,50574
7722,7577,136,5.0,53946
7723,7577,5,3.0,26134
7724,7578,25,5.0,16898
7725,7579,44,1.0,82291
7726,7579,81,5.0,19078
7727,7579,41,3.0,92765
7728,7579,120,1.0,3186
7729,7580,147,4.0,53510
7730,7580,58,4.0,39174
7731,7580,107,4.0,84963
7732,7581,6,3.0,21286
7733,7581,138,2.0,52367
7734,7582,131,5.0,76514
7735,7582,92,5.0,61356
7736,7582,103,1.0,31445
7737,7583,13,5.0,97810
7738,7583,85,2.0,48998
7739,7583,56,2.0,9175
7740,7583,92,5.0,61356
7741,7583,135,2.0,94663
7742,7584,15,4.0,48998
7743,7584,5,3.0,26134
7744,7584,12,2.0,52829
7745,7584,8,5.0,49819
7746,7585,22,3.0,78894
7747,7585,77,1.0,6325
7748,7586,27,5.0,65552
7749,7586,35,1.0,58295
7750,7586,103,3.0,31445
7751,7587,140,4.0,83331
7752,7587,150,4.0,30192
7753,7588,50,2.0,37334
7754,7588,150,4.0,30192
7755,7588,53,3.0,50574
7756,7589,102,5.0,22808
7757,7589,115,5.0,25302
7758,7590,128,2.0,80334
7759,7591,24,4.0,43443
7760,7591,82,4.0,87619
7761,7592,87,5.0,41279
7762,7592,149,4.0,95245
7763,7593,43,2.0,88213
7764,7593,40,2.0,48312
7765,7593,78,2.0,42378
7766,7594,103,4.0,31445
7767,7594,51,4.0,59928
7768,7594,136,3.0,53946
7769,7594,111,3.0,73941
7770,7594,33,2.0,20004
7771,7595,74,5.0,16985
7772,7595,71,3.0,4786
7773,7595,125,5.0,33628
7774,7595,122,3.0,58214
7775,7596,120,4.0,3186
7776,7597,20,2.0,44033
7777,7597,138,2.0,52367
7778,7598,75,5.0,35916
7779,7598,74,4.0,16985
7780,7598,48,2.0,68133
7781,7598,105,5.0,56021
7782,7598,7,5.0,95184
7783,7599,15,2.0,48998
7784,7599,26,3.0,18911
7785,7599,1,4.0,50707
7786,7600,96,1.0,8053
7787,7600,130,3.0,27703
7788,7601,39,2.0,54311
7789,7601,124,5.0,78300
7790,7602,89,5.0,83106
7791,7602,36,4.0,53847
7792,7602,111,2.0,73941
7793,7602,140,2.0,83331
7794,7602,69,1.0,48871
7795,7603,6,3.0,21286
7796,7603,32,3.0,15187
7797,7603,133,2.0,19030
7798,7603,129,5.0,14470
7799,7604,68,4.0,25842
7800,7604,148,1.0,55893
7801,7604,64,4.0,69811
7802,7604,6,4.0,21286
7803,7604,73,4.0,87951
7804,7605,140,3.0,83331
7805,7605,144,3.0,93669
7806,7605,48,1.0,68133
7807,7605,139,3.0,34743
7808,7606,114,3.0,38630
7809,7607,68,1.0,25842
7810,7608,82,4.0,87619
7811,7608,6,2.0,21286
7812,7608,95,5.0,51431
7813,7608,8,2.0,49819
7814,7608,132,1.0,42778
7815,7609,135,1.0,94663
7816,7609,74,5.0,16985
7817,7610,30,3.0,51211
7818,7610,86,3.0,49654
7819,7610,107,3.0,84963
7820,7610,109,2.0,19474
7821,7610,36,4.0,53847
7822,7611,24,4.0,43443
7823,7611,40,2.0,48312
7824,7612,38,4.0,76444
7825,7612,10,1.0,26689
7826,7612,129,2.0,14470
7827,7612,16,1.0,9937
7828,7613,90,2.0,49507
7829,7613,43,4.0,88213
7830,7613,84,5.0,87906
7831,7613,9999,5.0,9175
7832,7613,28,5.0,90487
7833,7614,38,1.0,76444
7834,7614,129,4.0,14470
7835,7614,66,4.0,82653
7836,7614,49,4.0,92850
7837,7614,71,3.0,4786
7838,7615,89,5.0,83106
7839,7615,47,5.0,53706
7840,7615,8,4.0,49819
7841,7615,117,4.0,12972
7842,7615,147,5.0,53510
7843,7616,149,4.0,95245
7844,7616,24,4.0,43443
7845,7616,122,4.0,58214
7846,7616,70,5.0,55878
7847,7617,76,3.0,56428
7848,7617,34,3.0,36630
7849,7617,141,5.0,19091
7850,7617,26,1.0,18911
7851,7618,90,2.0,49507
7852,7618,147,3.0,53510
7853,7618,45,1.0,48206
7854,7618,119,4.0,26176
7855,7618,11,5.0,10900
7856,7619,42,4.0,47104
7857,7619,26,1.0,18911
7858,7620,21,5.0,81691
7859,7620,8,4.0,49819
7860,7620,129,1.0,14470
7861,7620,128,1.0,80334
7862,7621,42,5.0,47104
7863,7621,139,2.0,34743
7864,7621,23,1.0,18620
7865,7621,27,4.0,65552
7866,7622,4,3.0,46721
7867,7622,20,2.0,44033
7868,7622,54,2.0,9962
7869,7622,33,4.0,20004
7870,7623,38,2.0,76444
7871,7623,43,4.0,88213
7872,7623,132,4.0,42778
7873,7623,118,1.0,13822
7874,7624,93,5.0,64437
7875,7625,2,2.0,48841
7876,7626,24,1.0,43443
7877,7626,107,4.0,84963
7878,7626,114,4.0,38630
