review_id,customer_id,book_id,rating,review_text,created_at
1655,401,5,4,Mostly great. The middle section drags a bit.,2022-09-26 11:08:00
569,1275,5,2,Would not recommend. Too slow and the payoff was not worth it.,2020-09-23 19:14:00
991,941,1,5,Exceeded all my expectations. Truly extraordinary.,2023-03-11 06:05:00
3481,1624,1,4,Liked it. The first half is stronger than the second.,2024-02-18 09:33:00
4857,1059,3,7,"Mixed feelings. Good premise, mediocre execution.",2023-12-08 09:47:00
2568,2484,5,4,Mostly great. The middle section drags a bit.,2024-01-14 18:03:00
4022,2472,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-10-14 19:18:00
290,261,1,4,Above average. Would recommend to fans of the genre.,2020-05-24 10:54:00
5190,162,2,3,Neither great nor terrible. Passes the time.,2022-02-21 07:52:00
4700,2686,20,4,,2024-12-21 16:49:00
2184,852,2,4,Well-written and engaging. A few plot holes but forgivable.,2024-09-09 10:33:00
4715,2120,182,4,Well-written and engaging. A few plot holes but forgivable.,2022-09-15 20:34:00
1410,2065,1,5,The writing is exceptional and the story gripped me from page one.,2021-08-05 18:35:00
1549,735,1,4,Above average. Would recommend to fans of the genre.,2024-06-19 17:47:00
3858,857,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-12-31 10:26:00
4491,1387,1,3,"Mixed feelings. Good premise, mediocre execution.",2023-12-02 15:51:00
5256,2243,8,3,Neither great nor terrible. Passes the time.,2021-05-28 08:09:00
2367,353,27,4,Liked it. The first half is stronger than the second.,2022-03-17 18:31:00
5051,1203,5,3,Average. Had its moments but failed to really engage me.,2024-12-31 18:19:00
4844,447,1,4,Above average. Would recommend to fans of the genre.,2021-10-05 14:07:00
5496,2112,80,5,This book changed the way I think. A must-read for everyone.,2022-12-12 16:40:00
2552,2096,2,4,Liked it. The first half is stronger than the second.,2024-11-26 20:19:00
4516,695,8,3,,2022-10-14 16:10:00
2781,2401,2,5,This book changed the way I think. A must-read for everyone.,2024-07-03 18:28:00
2963,2143,39,3,It was okay. The hype around this book is a bit overstated.,2020-04-16 09:24:00
2056,460,1,4,Mostly great. The middle section drags a bit.,2024-06-19 21:56:00
2809,287,1,3,Neither great nor terrible. Passes the time.,2022-11-23 11:08:00
4739,2260,3,3,Average. Had its moments but failed to really engage me.,2022-01-02 20:48:00
5106,559,4,2,Struggled to get through it. The story meanders endlessly.,2024-04-05 17:22:00
4755,1392,12,4,Mostly great. The middle section drags a bit.,2024-07-26 20:07:00
1174,1477,1,4,Well-written and engaging. A few plot holes but forgivable.,2023-08-20 18:41:00
3682,842,8,3,Had potential but did not quite deliver on its promise.,2021-11-20 06:46:00
4379,2281,2,5,Beautifully written. The author's style is simply stunning.,2021-09-14 17:33:00
3855,1061,1,5,One of the best reads I have had in years. Highly recommended.,2024-07-01 05:49:00
284,1965,3,3,"Mixed feelings. Good premise, mediocre execution.",2024-02-10 07:41:00
783,2702,1,2,Disappointed. Expected much more based on the reviews.,2024-05-26 14:25:00
5564,414,1,3,It was okay. The hype around this book is a bit overstated.,2021-12-27 18:39:00
1812,2630,6,3,Neither great nor terrible. Passes the time.,2024-04-15 12:34:00
5409,2475,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-02-07 13:58:00
4401,2659,9,3,Decent read. Not my favourite but not bad either.,2021-09-12 08:44:00
2035,910,1,3,"Some interesting parts, but overall felt underwhelming.",2023-12-08 21:10:00
4061,2669,1,4,,2024-06-25 18:46:00
2305,2368,70,2,Would not recommend. Too slow and the payoff was not worth it.,2022-06-24 21:29:00
3643,223,2,3,"Mixed feelings. Good premise, mediocre execution.",2020-11-07 17:19:00
2832,1300,6,4,Well-written and engaging. A few plot holes but forgivable.,2022-09-02 10:58:00
768,2265,4,3,Had potential but did not quite deliver on its promise.,2023-09-25 05:46:00
5543,34,11,4,Liked it. The first half is stronger than the second.,2024-07-11 19:50:00
4923,698,22,4,Well-written and engaging. A few plot holes but forgivable.,2024-10-21 09:58:00
4770,1164,124,3,It was okay. The hype around this book is a bit overstated.,2023-10-13 17:52:00
2108,2047,28,3,Neither great nor terrible. Passes the time.,2020-04-13 18:33:00
1543,982,25,3,It was okay. The hype around this book is a bit overstated.,2023-12-25 12:17:00
1516,818,2,4,Mostly great. The middle section drags a bit.,2024-06-04 18:05:00
3957,271,1,4,A very good read overall. Some chapters were slow but worth it.,2021-11-06 21:24:00
1592,383,1,3,It was okay. The hype around this book is a bit overstated.,2023-09-25 17:16:00
3834,1404,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-10-05 10:53:00
3521,1348,2,4,Above average. Would recommend to fans of the genre.,2022-01-27 23:47:00
3659,690,2,3,Decent read. Not my favourite but not bad either.,2022-12-09 12:17:00
3821,1342,11,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-04-03 15:27:00
1096,2642,155,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-10-08 21:03:00
4249,1315,8,3,Average. Had its moments but failed to really engage me.,2022-11-25 21:30:00
3042,2351,1,4,Well-written and engaging. A few plot holes but forgivable.,2022-07-30 11:59:00
1846,1282,1,5,Perfect blend of story and insight. Will read again.,2024-09-10 01:43:00
31,342,1,5,One of the best reads I have had in years. Highly recommended.,2023-02-05 17:19:00
3767,1271,1,4,"Good book, though the ending felt a little rushed.",2023-03-01 11:21:00
5435,185,5,3,Neither great nor terrible. Passes the time.,2023-08-02 17:23:00
1086,2211,1,3,Had potential but did not quite deliver on its promise.,2021-08-21 07:14:00
4261,2356,13,5,Brilliant narrative. The characters feel genuinely real.,2024-12-03 16:07:00
3376,2301,2,4,A very good read overall. Some chapters were slow but worth it.,2024-06-28 10:53:00
1726,2725,1,3,Neither great nor terrible. Passes the time.,2024-10-21 11:47:00
4285,991,1,4,A very good read overall. Some chapters were slow but worth it.,2024-10-31 13:44:00
2495,1318,1,4,Well-written and engaging. A few plot holes but forgivable.,2023-03-04 18:02:00
2230,292,5,3,,2024-09-12 18:33:00
3171,586,17,4,Above average. Would recommend to fans of the genre.,2023-09-21 07:48:00
4336,114,8,3,Neither great nor terrible. Passes the time.,2022-04-12 12:59:00
916,619,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-06-17 11:53:00
2088,2724,1,4,Above average. Would recommend to fans of the genre.,2024-08-08 09:25:00
2535,623,4,3,Had potential but did not quite deliver on its promise.,2023-12-14 22:28:00
1262,1085,5,1,Gave up halfway. The writing is unbearable.,2023-01-03 17:33:00
2988,748,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2021-03-05 17:03:00
3139,1247,6,4,Well-written and engaging. A few plot holes but forgivable.,2021-03-07 16:35:00
726,124,167,2,Overrated. I did not enjoy the characters at all.,2024-09-14 11:08:00
228,1290,1,2,Would not recommend. Too slow and the payoff was not worth it.,2024-11-28 12:31:00
4085,927,1,4,Mostly great. The middle section drags a bit.,2024-09-02 23:11:00
5208,2774,1,4,Mostly great. The middle section drags a bit.,2024-09-03 21:52:00
5562,2635,1,3,Had potential but did not quite deliver on its promise.,2024-08-04 10:10:00
2006,1172,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-07-18 18:50:00
5188,1216,1,3,Neither great nor terrible. Passes the time.,2024-03-11 09:36:00
4088,957,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2021-08-06 12:53:00
365,339,1,5,Perfect blend of story and insight. Will read again.,2023-08-28 22:14:00
4354,2066,6,2,Disappointed. Expected much more based on the reviews.,2022-02-09 06:48:00
5078,2339,23,4,Mostly great. The middle section drags a bit.,2022-02-01 17:26:00
5093,2304,1,3,"Mixed feelings. Good premise, mediocre execution.",2022-11-28 08:17:00
2884,895,2,2,Not for me. The writing style felt very dated.,2023-03-11 16:12:00
2239,1242,2,5,One of the best reads I have had in years. Highly recommended.,2024-02-19 17:20:00
4945,14,14,5,Absolutely loved this book — couldn't put it down!,2022-01-21 04:27:00
449,1127,1,5,Brilliant narrative. The characters feel genuinely real.,2024-09-13 18:37:00
4962,2280,107,4,,2024-08-16 10:29:00
1358,675,1,3,Average. Had its moments but failed to really engage me.,2021-10-14 17:38:00
88,2748,4,3,"Mixed feelings. Good premise, mediocre execution.",2024-10-09 07:49:00
3240,1876,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-03-23 09:25:00
3566,1810,45,3,"Mixed feelings. Good premise, mediocre execution.",2023-07-09 13:30:00
3019,1604,1,4,Above average. Would recommend to fans of the genre.,2022-09-06 20:46:00
815,2500,2,3,"Mixed feelings. Good premise, mediocre execution.",2023-02-25 19:07:00
3388,1337,2,3,Average. Had its moments but failed to really engage me.,2024-09-15 12:57:00
3206,2177,13,5,I finished this in two sittings. Absolutely riveting.,2024-07-30 08:55:00
5018,1786,3,2,The plot felt disjointed and the pacing was off throughout.,2022-06-02 15:49:00
4702,986,39,4,Above average. Would recommend to fans of the genre.,2023-04-15 10:09:00
1068,1114,21,4,,2024-04-06 17:49:00
5161,2146,35,3,Neither great nor terrible. Passes the time.,2024-09-29 23:04:00
3789,1394,12,4,A very good read overall. Some chapters were slow but worth it.,2023-11-20 19:42:00
2422,2588,6,2,Would not recommend. Too slow and the payoff was not worth it.,2024-12-31 17:11:00
4693,2041,3,3,"Some interesting parts, but overall felt underwhelming.",2022-07-28 17:48:00
1376,405,39,3,"Some interesting parts, but overall felt underwhelming.",2024-11-15 07:01:00
4578,2573,1,5,Perfect blend of story and insight. Will read again.,2021-11-02 12:58:00
2502,1124,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-12-11 07:03:00
748,134,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-03-05 08:51:00
2293,2657,12,4,Mostly great. The middle section drags a bit.,2024-05-13 18:51:00
5034,1840,1,4,Mostly great. The middle section drags a bit.,2023-01-09 14:19:00
4688,266,2,4,Above average. Would recommend to fans of the genre.,2024-12-31 12:37:00
2604,2740,2,4,"Good book, though the ending felt a little rushed.",2024-06-14 13:28:00
667,779,1,4,Above average. Would recommend to fans of the genre.,2024-08-29 09:41:00
2137,1939,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-08-16 11:39:00
1055,359,2,3,,2021-09-10 19:03:00
5330,1173,6,2,The plot felt disjointed and the pacing was off throughout.,2024-05-03 16:16:00
4455,1027,13,3,"Some interesting parts, but overall felt underwhelming.",2023-03-14 08:25:00
2841,2746,24,3,Decent read. Not my favourite but not bad either.,2022-02-26 19:40:00
2176,2563,154,3,Had potential but did not quite deliver on its promise.,2022-07-31 10:38:00
4028,83,1,5,A masterpiece. Every chapter left me wanting more.,2023-12-23 22:33:00
2783,1915,2,4,A very good read overall. Some chapters were slow but worth it.,2024-08-21 08:34:00
2241,1983,2,3,Decent read. Not my favourite but not bad either.,2024-10-16 23:52:00
2166,1832,2,3,"Some interesting parts, but overall felt underwhelming.",2022-05-10 07:44:00
3760,263,1,4,Mostly great. The middle section drags a bit.,2023-11-19 19:47:00
4545,643,17,5,The writing is exceptional and the story gripped me from page one.,2023-05-03 12:27:00
692,784,10,3,It was okay. The hype around this book is a bit overstated.,2024-10-09 18:29:00
4089,1864,12,4,,2024-02-23 09:48:00
3136,129,6,3,Had potential but did not quite deliver on its promise.,2023-12-22 13:33:00
2899,940,9,3,Decent read. Not my favourite but not bad either.,2022-11-26 09:44:00
1418,2750,2,2,Overrated. I did not enjoy the characters at all.,2023-05-23 08:24:00
437,932,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-08-03 09:33:00
4649,2762,1,2,The plot felt disjointed and the pacing was off throughout.,2023-04-09 14:38:00
2579,462,3,2,Would not recommend. Too slow and the payoff was not worth it.,2021-09-26 16:41:00
2815,819,1,5,Absolutely loved this book — couldn't put it down!,2023-03-12 15:11:00
4512,2658,6,3,Had potential but did not quite deliver on its promise.,2024-10-08 14:58:00
4913,636,2,5,,2021-12-02 20:33:00
2933,2305,1,4,Well-written and engaging. A few plot holes but forgivable.,2021-04-01 11:59:00
2284,2090,11,3,Neither great nor terrible. Passes the time.,2020-11-14 09:00:00
4263,926,5,2,Overrated. I did not enjoy the characters at all.,2022-07-11 08:17:00
1930,79,1,2,Struggled to get through it. The story meanders endlessly.,2024-07-14 11:26:00
2530,938,5,3,Neither great nor terrible. Passes the time.,2023-02-20 08:31:00
621,950,73,4,Well-written and engaging. A few plot holes but forgivable.,2023-09-30 18:28:00
1458,1805,2,4,Well-written and engaging. A few plot holes but forgivable.,2023-02-15 09:54:00
2726,2734,13,4,"Good book, though the ending felt a little rushed.",2023-03-14 18:49:00
995,1138,4,3,Neither great nor terrible. Passes the time.,2021-09-10 12:35:00
4764,1057,6,3,"Some interesting parts, but overall felt underwhelming.",2020-01-30 07:33:00
3187,2298,4,3,Had potential but did not quite deliver on its promise.,2022-01-12 11:18:00
350,155,6,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-12-29 12:39:00
2292,840,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-02-20 15:23:00
1014,1034,1,2,Overrated. I did not enjoy the characters at all.,2023-04-27 20:44:00
1059,1833,2,4,A very good read overall. Some chapters were slow but worth it.,2021-07-29 07:40:00
908,2120,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2021-03-02 18:44:00
134,492,4,3,Had potential but did not quite deliver on its promise.,2024-05-18 09:58:00
5283,1641,1,3,Average. Had its moments but failed to really engage me.,2024-07-09 18:02:00
3129,1911,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-05-01 16:54:00
1387,411,41,5,Absolutely loved this book — couldn't put it down!,2023-10-08 10:11:00
3931,1214,11,4,Well-written and engaging. A few plot holes but forgivable.,2024-08-02 17:42:00
2742,1128,11,3,"Mixed feelings. Good premise, mediocre execution.",2023-05-20 11:52:00
2358,331,3,5,I finished this in two sittings. Absolutely riveting.,2022-01-25 10:23:00
1823,2755,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-11-25 22:06:00
923,1548,1,4,Liked it. The first half is stronger than the second.,2024-12-31 20:16:00
1584,1926,1,4,A very good read overall. Some chapters were slow but worth it.,2024-07-10 07:57:00
222,1451,51,3,,2023-12-03 02:37:00
4188,2564,135,2,The plot felt disjointed and the pacing was off throughout.,2023-10-09 16:02:00
2177,2037,134,6,Above average. Would recommend to fans of the genre.,2024-06-07 14:36:00
2111,498,4,3,Average. Had its moments but failed to really engage me.,2024-12-16 02:36:00
1208,1372,3,4,Mostly great. The middle section drags a bit.,2024-06-13 16:45:00
3347,843,1,4,Above average. Would recommend to fans of the genre.,2020-08-17 06:57:00
2908,1655,89,4,A very good read overall. Some chapters were slow but worth it.,2024-02-15 12:36:00
953,1944,4,4,Mostly great. The middle section drags a bit.,2022-06-16 12:09:00
3895,2228,2,4,Mostly great. The middle section drags a bit.,2024-10-23 20:20:00
1361,708,14,4,Liked it. The first half is stronger than the second.,2023-05-18 16:48:00
1116,124,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-01-12 10:10:00
3671,1932,7,5,One of the best reads I have had in years. Highly recommended.,2022-01-01 22:13:00
1622,1522,3,3,It was okay. The hype around this book is a bit overstated.,2022-11-06 07:18:00
959,2396,3,3,,2023-07-10 17:28:00
4049,2467,82,3,Decent read. Not my favourite but not bad either.,2024-11-17 10:58:00
3991,555,1,3,Had potential but did not quite deliver on its promise.,2024-07-27 19:50:00
3233,2527,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-06-22 09:12:00
3611,810,181,4,Above average. Would recommend to fans of the genre.,2023-10-21 01:56:00
746,2349,4,2,Would not recommend. Too slow and the payoff was not worth it.,2023-01-09 10:44:00
1824,341,3,2,Would not recommend. Too slow and the payoff was not worth it.,2024-12-25 15:04:00
5322,2544,15,5,One of the best reads I have had in years. Highly recommended.,2021-11-20 21:38:00
3836,49,109,5,I finished this in two sittings. Absolutely riveting.,2024-08-24 16:58:00
4313,1842,2,3,Neither great nor terrible. Passes the time.,2024-04-24 09:58:00
664,704,1,5,One of the best reads I have had in years. Highly recommended.,2024-12-31 12:47:00
5224,1832,19,3,"Mixed feelings. Good premise, mediocre execution.",2022-01-21 09:03:00
1693,1378,4,4,"Good book, though the ending felt a little rushed.",2022-10-13 20:21:00
171,1986,1,5,,2024-12-31 14:21:00
3236,2754,1,0,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-07-18 16:34:00
5358,1435,1,4,Liked it. The first half is stronger than the second.,2022-07-04 18:48:00
3018,155,1,3,Decent read. Not my favourite but not bad either.,2024-10-28 09:34:00
3205,2209,1,5,A masterpiece. Every chapter left me wanting more.,2024-08-21 11:22:00
556,127,2,3,Had potential but did not quite deliver on its promise.,2024-10-04 19:35:00
4445,873,5,3,"Mixed feelings. Good premise, mediocre execution.",2024-02-18 07:10:00
3243,1425,1,5,Beautifully written. The author's style is simply stunning.,2022-01-02 00:33:00
137,2779,6,3,It was okay. The hype around this book is a bit overstated.,2023-12-23 11:22:00
3209,30,5,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-07-14 13:17:00
1784,1935,24,4,"Good book, though the ending felt a little rushed.",2022-05-28 19:45:00
3202,1664,2,5,Exceeded all my expectations. Truly extraordinary.,2024-04-19 04:53:00
4319,2214,62,3,Neither great nor terrible. Passes the time.,2023-02-28 16:55:00
2820,547,26,2,Would not recommend. Too slow and the payoff was not worth it.,2024-06-25 19:59:00
4614,2100,3,2,The plot felt disjointed and the pacing was off throughout.,2022-06-09 12:44:00
380,501,4,3,Average. Had its moments but failed to really engage me.,2024-11-26 23:29:00
3035,2088,1,4,,2024-06-01 13:44:00
894,1750,1,4,A very good read overall. Some chapters were slow but worth it.,2023-12-09 19:51:00
3641,393,3,3,"Some interesting parts, but overall felt underwhelming.",2022-07-26 11:00:00
3328,644,3,3,"Mixed feelings. Good premise, mediocre execution.",2023-04-27 07:07:00
4260,2725,2,3,Neither great nor terrible. Passes the time.,2021-06-08 18:01:00
3776,1117,4,3,,2024-06-22 12:34:00
342,453,3,4,Above average. Would recommend to fans of the genre.,2024-03-17 12:36:00
301,2077,1,3,Neither great nor terrible. Passes the time.,2024-10-15 07:50:00
3540,1019,4,3,"Mixed feelings. Good premise, mediocre execution.",2024-06-22 17:16:00
988,756,1,4,Above average. Would recommend to fans of the genre.,2023-09-24 17:27:00
2341,2599,5,3,It was okay. The hype around this book is a bit overstated.,2022-07-30 16:44:00
3668,1854,4,2,Disappointed. Expected much more based on the reviews.,2023-04-25 09:31:00
696,939,3,3,,2024-12-09 07:07:00
935,2555,109,5,,2021-08-24 21:22:00
3491,813,4,2,The plot felt disjointed and the pacing was off throughout.,2024-08-13 06:01:00
3738,330,2,6,One of the best reads I have had in years. Highly recommended.,2024-04-04 07:33:00
4927,1753,1,4,Liked it. The first half is stronger than the second.,2021-10-07 13:23:00
1847,50,7,4,"Good book, though the ending felt a little rushed.",2022-09-17 18:12:00
2960,1743,1,5,Exceeded all my expectations. Truly extraordinary.,2024-01-30 18:20:00
5596,1417,5,4,Mostly great. The middle section drags a bit.,2024-10-26 15:34:00
5142,1003,8,2,The plot felt disjointed and the pacing was off throughout.,2022-08-13 18:40:00
122,2222,2,1,Do not waste your money on this.,2021-01-26 08:43:00
3321,443,3,3,Neither great nor terrible. Passes the time.,2023-07-22 12:27:00
2374,2245,14,5,I finished this in two sittings. Absolutely riveting.,2022-11-05 09:50:00
5513,1277,3,4,Well-written and engaging. A few plot holes but forgivable.,2021-09-18 20:26:00
4561,467,1,4,A very good read overall. Some chapters were slow but worth it.,2023-09-20 08:21:00
1076,351,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-04-09 15:10:00
2891,2469,6,4,A very good read overall. Some chapters were slow but worth it.,2024-05-12 15:24:00
420,1047,2,3,Neither great nor terrible. Passes the time.,2024-11-05 11:39:00
78,19,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-05-07 16:38:00
3853,1076,1,3,It was okay. The hype around this book is a bit overstated.,2024-04-28 20:08:00
5477,515,4,2,The plot felt disjointed and the pacing was off throughout.,2024-01-07 07:40:00
3271,1224,2,4,,2021-09-15 12:35:00
2441,997,2,5,I finished this in two sittings. Absolutely riveting.,2024-12-21 20:43:00
4280,480,15,5,A masterpiece. Every chapter left me wanting more.,2022-02-02 18:22:00
744,669,2,4,"Good book, though the ending felt a little rushed.",2024-01-26 11:34:00
4708,2618,75,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-09-02 20:32:00
2823,1352,2,5,Brilliant narrative. The characters feel genuinely real.,2021-11-11 21:11:00
4704,2501,1,3,,2022-03-28 21:30:00
2507,1553,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-04-06 15:52:00
4158,504,6,3,"Mixed feelings. Good premise, mediocre execution.",2021-11-29 08:51:00
5532,886,4,3,It was okay. The hype around this book is a bit overstated.,2021-10-24 07:16:00
4856,2749,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-01-23 06:04:00
3162,1490,3,3,Average. Had its moments but failed to really engage me.,2024-11-15 11:18:00
2906,1381,1,4,"Good book, though the ending felt a little rushed.",2021-09-11 21:56:00
129,1993,8,3,Average. Had its moments but failed to really engage me.,2021-10-02 20:24:00
3749,595,30,3,It was okay. The hype around this book is a bit overstated.,2023-03-10 07:13:00
2448,790,23,3,,2024-09-23 07:40:00
392,193,1,4,Liked it. The first half is stronger than the second.,2023-07-14 04:51:00
812,1023,5,2,Struggled to get through it. The story meanders endlessly.,2024-10-07 21:24:00
3485,2316,12,5,One of the best reads I have had in years. Highly recommended.,2023-12-28 23:35:00
562,670,77,3,"Some interesting parts, but overall felt underwhelming.",2024-06-02 19:27:00
1772,292,1,5,This book changed the way I think. A must-read for everyone.,2024-03-29 21:11:00
4436,786,7,4,Well-written and engaging. A few plot holes but forgivable.,2023-01-28 07:38:00
1436,1698,2,4,"Good book, though the ending felt a little rushed.",2024-12-10 09:20:00
2857,2050,1,3,Decent read. Not my favourite but not bad either.,2024-10-13 19:22:00
2157,1900,2,4,,2023-11-21 06:21:00
7,1241,1,3,"Mixed feelings. Good premise, mediocre execution.",2022-01-11 14:42:00
4672,2453,1,2,Would not recommend. Too slow and the payoff was not worth it.,2024-10-31 19:33:00
3820,2121,24,3,"Mixed feelings. Good premise, mediocre execution.",2022-05-10 17:22:00
4904,1774,3,3,Decent read. Not my favourite but not bad either.,2024-04-12 15:27:00
1800,1805,1,3,Neither great nor terrible. Passes the time.,2024-08-13 20:49:00
4024,1102,26,4,Mostly great. The middle section drags a bit.,2024-01-20 14:28:00
4786,2525,14,3,It was okay. The hype around this book is a bit overstated.,2021-12-14 16:50:00
1119,670,8,3,Neither great nor terrible. Passes the time.,2024-07-02 21:17:00
5488,448,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-03-03 19:46:00
551,2177,6,3,Neither great nor terrible. Passes the time.,2024-05-31 03:33:00
5221,2146,18,3,"Mixed feelings. Good premise, mediocre execution.",2024-04-16 16:12:00
1314,947,2,5,This book changed the way I think. A must-read for everyone.,2023-11-14 13:10:00
634,2261,1,2,Would not recommend. Too slow and the payoff was not worth it.,2024-02-12 18:45:00
3359,494,3,3,,2024-11-24 08:43:00
3861,930,3,3,Had potential but did not quite deliver on its promise.,2024-11-12 09:44:00
5210,981,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-09-12 04:12:00
1355,992,1,2,Not for me. The writing style felt very dated.,2024-01-28 11:10:00
5010,1720,18,2,,2023-08-23 19:04:00
1717,1884,1,3,,2024-12-28 15:26:00
4359,2760,170,2,Disappointed. Expected much more based on the reviews.,2024-09-07 19:49:00
1016,2396,2,3,"Mixed feelings. Good premise, mediocre execution.",2020-10-24 19:44:00
884,1610,2,3,"Some interesting parts, but overall felt underwhelming.",2024-06-21 14:10:00
3002,1883,1,5,A masterpiece. Every chapter left me wanting more.,2022-07-28 12:05:00
733,2339,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-05-15 19:02:00
2461,636,4,3,"Mixed feelings. Good premise, mediocre execution.",2022-07-29 09:45:00
4892,2766,5,3,Neither great nor terrible. Passes the time.,2021-08-14 18:05:00
3037,2103,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-12-31 18:52:00
2887,898,2,3,Average. Had its moments but failed to really engage me.,2022-03-24 14:49:00
983,117,4,3,"Some interesting parts, but overall felt underwhelming.",2024-07-18 23:41:00
2398,1032,6,2,Struggled to get through it. The story meanders endlessly.,2024-06-15 07:43:00
4370,883,1,5,Absolutely loved this book — couldn't put it down!,2023-09-26 11:30:00
2942,360,1,3,,2024-01-14 23:23:00
5026,982,1,4,A very good read overall. Some chapters were slow but worth it.,2024-03-20 09:41:00
369,2777,3,4,"Good book, though the ending felt a little rushed.",2024-08-27 13:10:00
2435,2640,5,4,Well-written and engaging. A few plot holes but forgivable.,2023-09-21 12:05:00
3627,1185,1,4,Mostly great. The middle section drags a bit.,2024-09-22 08:17:00
3203,1171,18,4,,2023-03-04 13:47:00
178,971,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-12-31 18:28:00
146,1788,2,3,Average. Had its moments but failed to really engage me.,2023-01-27 11:22:00
1368,2184,67,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-04-21 21:43:00
666,2741,4,2,Not for me. The writing style felt very dated.,2022-10-26 17:48:00
2484,992,3,2,The plot felt disjointed and the pacing was off throughout.,2024-01-12 12:28:00
340,608,3,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-11-04 20:05:00
4703,1411,29,4,,2022-03-30 23:24:00
2801,1054,3,3,,2024-07-24 17:06:00
2575,959,7,5,Absolutely loved this book — couldn't put it down!,2022-12-04 18:48:00
1023,2722,21,4,,2024-05-05 12:51:00
3005,1245,18,3,"Mixed feelings. Good premise, mediocre execution.",2020-11-05 18:24:00
1379,486,34,3,"Some interesting parts, but overall felt underwhelming.",2021-08-03 19:33:00
1960,2652,2,4,Above average. Would recommend to fans of the genre.,2024-10-16 08:26:00
4212,111,15,4,"Good book, though the ending felt a little rushed.",2024-12-02 18:07:00
3178,2238,1,4,Well-written and engaging. A few plot holes but forgivable.,2024-08-09 12:11:00
2015,2272,6,3,"Some interesting parts, but overall felt underwhelming.",2024-11-12 19:10:00
2008,2327,1,3,Had potential but did not quite deliver on its promise.,2022-12-02 10:33:00
1544,1966,1,5,This book changed the way I think. A must-read for everyone.,2022-02-01 23:53:00
202,1839,2,4,Mostly great. The middle section drags a bit.,2024-10-14 04:02:00
494,2575,1,3,It was okay. The hype around this book is a bit overstated.,2024-05-29 08:17:00
1934,567,1,4,Above average. Would recommend to fans of the genre.,2023-12-19 08:37:00
2457,1080,6,3,"Mixed feelings. Good premise, mediocre execution.",2024-06-13 13:21:00
4121,1394,1,5,,2023-10-14 19:16:00
1984,858,5,2,Disappointed. Expected much more based on the reviews.,2024-05-31 15:59:00
1607,952,3,3,,2022-03-23 17:29:00
4245,302,35,5,Exceeded all my expectations. Truly extraordinary.,2024-10-05 20:25:00
3633,156,4,3,"Some interesting parts, but overall felt underwhelming.",2024-08-02 18:21:00
5167,2544,5,3,,2022-09-06 21:39:00
4421,1667,32,4,"Good book, though the ending felt a little rushed.",2024-09-28 14:44:00
3125,1063,1,4,"Good book, though the ending felt a little rushed.",2024-11-26 09:34:00
1627,892,2,3,It was okay. The hype around this book is a bit overstated.,2024-10-15 17:05:00
3350,1038,12,4,Well-written and engaging. A few plot holes but forgivable.,2023-07-26 00:22:00
3606,239,1,4,"Good book, though the ending felt a little rushed.",2023-11-28 11:04:00
5064,1094,8,4,Above average. Would recommend to fans of the genre.,2023-09-12 10:16:00
2787,1507,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-07-20 21:45:00
